CustomerID,SalesOrderID,OrderDate,TotalDue,CustomerOrderRowNumber
28776,62180,2013-12-15,2.5305,1
28777,71435,2014-04-26,59.659,1
28778,45355,2012-01-02,3953.9884,1
28779,66969,2014-02-24,26.4869,1
28780,60048,2013-11-13,8.7848,1
28781,63633,2014-01-05,2.5305,1
28782,74917,2014-06-24,59.659,1
28783,56912,2013-09-28,38.664,1
28784,73580,2014-05-23,48.5979,1
28785,60566,2013-11-21,38.664,1
28786,58707,2013-10-27,141.3848,1
28787,67083,2014-02-26,15.4479,1
28788,51879,2013-06-30,9.934,1
28789,75086,2014-06-30,8.7848,1
28790,44585,2011-10-04,3953.9884,1
28791,53364,2013-07-29,34.5534,1
28792,44599,2011-10-06,3953.9884,1
28793,53086,2013-07-24,27.614,1
28794,44586,2011-10-04,3953.9884,1
28795,44667,2011-10-16,3953.9884,1
28796,55516,2013-09-02,70.6869,1
28797,44682,2011-10-19,3953.9884,1
28798,47306,2012-07-26,2699.9018,1
28799,44683,2011-10-19,3953.9884,1
28800,70261,2014-04-09,27.614,1
28801,60852,2013-11-25,30.1444,1
28802,47092,2012-07-03,2699.9018,1
28803,56863,2013-09-27,30.1444,1
28804,44832,2011-11-04,3953.9884,1
28805,44994,2011-11-25,3953.9884,1
28806,54776,2013-08-21,70.6869,1
28807,44878,2011-11-10,3953.9884,1
28808,61281,2013-11-30,27.614,1
28809,55692,2013-09-05,27.614,1
28810,53087,2013-07-24,87.2729,1
28811,64011,2014-01-11,70.6869,1
28812,64190,2014-01-14,27.614,1
28813,54333,2013-08-13,41.9569,1
28814,71575,2014-04-28,34.5534,1
28815,71033,2014-04-20,34.5534,1
28816,64695,2014-01-21,30.1444,1
28817,53098,2013-07-24,77.339,1
28818,47189,2012-07-14,2410.6266,1
28819,47109,2012-07-05,2410.6266,1
28820,44970,2011-11-21,3953.9884,1
28821,44887,2011-11-11,3953.9884,1
28822,45034,2011-11-30,3953.9884,1
28823,44975,2011-11-22,3953.9884,1
28824,44976,2011-11-22,3953.9884,1
28825,44839,2011-11-05,3953.9884,1
28826,45017,2011-11-28,3953.9884,1
28827,44818,2011-11-02,3953.9884,1
28828,44873,2011-11-09,3953.9884,1
28828,54517,2013-08-16,830.2307,2
28829,44804,2011-10-31,3953.9884,1
28830,44924,2011-11-16,3953.9884,1
28831,44962,2011-11-20,3953.9884,1
28832,47121,2012-07-06,2410.6266,1
28833,44879,2011-11-10,3953.9884,1
28834,47237,2012-07-19,2699.9018,1
28835,44950,2011-11-19,3953.9884,1
28836,47215,2012-07-17,2699.9018,1
28837,47156,2012-07-11,2410.6266,1
28838,44888,2011-11-11,3953.9884,1
28839,45035,2011-11-30,3953.9884,1
28840,44909,2011-11-14,3953.9884,1
28840,53767,2013-08-02,907.0172,2
28841,44995,2011-11-25,3953.9884,1
28841,54580,2013-08-17,835.7447,2
28842,44833,2011-11-04,3953.9884,1
28842,54305,2013-08-12,900.9176,2
28843,44951,2011-11-19,3953.9884,1
28844,45005,2011-11-26,3953.9884,1
28844,54926,2013-08-23,839.0155,2
28845,44845,2011-11-06,3953.9884,1
28845,56951,2013-09-28,820.2968,2
28846,45036,2011-11-30,3953.9884,1
28846,55373,2013-08-30,820.2968,2
28847,44891,2011-11-12,3953.9884,1
28847,56116,2013-09-12,858.9607,2
28848,47179,2012-07-13,2410.6266,1
28849,44931,2011-11-17,3953.9884,1
28850,47110,2012-07-05,2699.9018,1
28851,44938,2011-11-18,3953.9884,1
28852,44868,2011-11-08,3953.9884,1
28853,44819,2011-11-02,3953.9884,1
28854,44989,2011-11-24,3953.9884,1
28854,57678,2013-10-08,858.9607,2
28855,62181,2013-12-15,114.3233,1
28856,44893,2011-11-12,3953.9884,1
28857,44840,2011-11-05,3953.9884,1
28858,59661,2013-11-07,14.2987,1
28859,44953,2011-11-19,3953.9884,1
28859,58892,2013-10-29,858.9607,2
28860,58037,2013-10-15,32.0229,1
28861,68414,2014-03-17,32.0229,1
28862,53300,2013-07-28,27.614,1
28863,74378,2014-06-07,70.6869,1
28864,67032,2014-02-25,32.0229,1
28865,60132,2013-11-14,34.5534,1
28866,56918,2013-09-28,130.3458,1
28867,60973,2013-11-27,70.6869,1
28868,73810,2014-05-26,32.0229,1
28869,45010,2011-11-27,3953.9884,1
28869,57475,2013-10-04,858.9607,2
28870,44997,2011-11-25,3953.9884,1
28870,57586,2013-10-06,835.7447,2
28871,45027,2011-11-29,3953.9884,1
28871,57235,2013-09-30,924.1336,2
28872,54201,2013-08-11,66.2779,1
28873,74881,2014-06-23,44.1779,1
28874,58426,2013-10-22,5.514,1
28875,72897,2014-05-14,44.1779,1
28876,59994,2013-11-12,2735.9248,1
28877,53646,2013-07-31,14.3429,1
28878,68851,2014-03-23,6.9394,1
28879,62060,2013-12-13,113.7708,1
28880,55921,2013-09-08,704.9458,1
28881,60088,2013-11-13,44.1779,1
28882,57883,2013-10-12,8.0444,1
28883,68310,2014-03-15,43.0729,1
28884,73370,2014-05-20,13.1937,1
28885,48995,2012-12-24,2288.9187,1
28885,72068,2014-05-03,2651.4144,2
28886,72235,2014-05-05,54.1119,1
28887,65366,2014-01-29,44.1779,1
28888,73374,2014-05-20,44.1779,1
28889,64278,2014-01-15,14.2987,1
28890,61629,2013-12-06,121.5169,1
28891,64707,2014-01-21,43.0729,1
28892,64206,2014-01-14,23.7465,1
28893,57513,2013-10-05,16.8292,1
28894,71534,2014-04-27,66.2779,1
28895,74837,2014-06-21,15.4479,1
28896,54689,2013-08-19,23.7465,1
28897,74438,2014-06-08,44.1779,1
28898,53953,2013-08-06,76.7533,1
28899,73901,2014-05-27,66.8194,1
28900,58877,2013-10-29,32.5754,1
28901,62539,2013-12-21,2699.9018,1
28902,62954,2013-12-28,2795.5727,1
28903,52602,2013-07-14,26.2769,1
28904,48849,2012-12-07,2264.2536,1
28904,54536,2013-08-17,883.4254,2
28905,56780,2013-09-25,15.4479,1
28906,68373,2014-03-16,5.514,1
28907,66854,2014-02-22,26.2769,1
28908,52098,2013-07-04,36.9402,1
28909,64829,2014-01-23,8.0444,1
28910,66669,2014-02-19,54.1119,1
28911,63587,2014-01-04,5.514,1
28912,67613,2014-03-04,60.7529,1
28913,68917,2014-03-24,26.2769,1
28914,57774,2013-10-10,30.6859,1
28915,60155,2013-11-14,44.1779,1
28916,56955,2013-09-28,620.9216,1
28917,74274,2014-06-03,93.3394,1
28918,53163,2013-07-25,26.2769,1
28919,53752,2013-08-02,5.514,1
28920,70283,2014-04-09,8.0444,1
28921,54855,2013-08-22,203.8504,1
28922,64679,2014-01-21,32.5754,1
28923,54472,2013-08-15,2644.3313,1
28924,73649,2014-05-24,5.514,1
28925,70877,2014-04-18,8.0444,1
28926,70679,2014-04-15,8.0444,1
28927,53911,2013-08-05,2673.0613,1
28928,55224,2013-08-29,2732.7203,1
28929,68157,2014-03-13,8.0444,1
28930,72733,2014-05-12,16.8292,1
28931,60332,2013-11-17,183.7394,1
28932,72860,2014-05-14,103.8369,1
28933,68894,2014-03-24,32.5754,1
28934,64384,2014-01-17,71.2394,1
28935,54650,2013-08-18,2673.0613,1
28936,54324,2013-08-13,8.0444,1
28937,60647,2013-11-22,8.0444,1
28938,69951,2014-04-05,11.039,1
28939,53780,2013-08-03,16.5529,1
28940,55024,2013-08-25,2644.3313,1
28941,68893,2014-03-24,77.3169,1
28942,56275,2013-09-16,11.039,1
28943,61320,2013-12-01,55.2169,1
28944,64681,2014-01-21,26.4869,1
28945,56496,2013-09-20,76.2119,1
28946,74223,2014-06-02,26.4869,1
28947,59712,2013-11-08,16.5529,1
28948,53709,2013-08-01,2673.0613,1
28949,54473,2013-08-15,2732.7203,1
28950,56274,2013-09-16,49.7029,1
28951,62165,2013-12-15,11.039,1
28952,55080,2013-08-26,2732.7092,1
28953,54925,2013-08-23,2721.1178,1
28954,56474,2013-09-19,2644.3313,1
28955,74103,2014-05-30,16.5529,1
28956,62290,2013-12-17,16.5529,1
28957,57003,2013-09-29,2673.0613,1
28958,72193,2014-05-05,16.5529,1
28959,56646,2013-09-23,16.5529,1
28960,74419,2014-06-08,55.2169,1
28961,56110,2013-09-12,2738.2342,1
28962,56529,2013-09-20,2737.6707,1
28963,56588,2013-09-21,2649.8453,1
28964,56721,2013-09-24,77.339,1
28965,70101,2014-04-07,70.6869,1
28966,44912,2011-11-14,3953.9884,1
28967,53017,2013-07-23,9.934,1
28968,64471,2014-01-18,2.5305,1
28969,57856,2013-10-12,69.5929,1
28970,70102,2014-04-07,70.6869,1
28971,52334,2013-07-09,30.1444,1
28972,64908,2014-01-25,70.6869,1
28973,69326,2014-03-30,27.614,1
28974,67785,2014-03-07,27.614,1
28975,70174,2014-04-08,41.9569,1
28976,57983,2013-10-14,104.4004,1
28977,59091,2013-10-30,82.8529,1
28978,61864,2013-12-10,70.6869,1
28979,54943,2013-08-24,41.9569,1
28980,58364,2013-10-21,40.8077,1
28981,54608,2013-08-18,30.1444,1
28982,57437,2013-10-04,30.1444,1
28983,64010,2014-01-11,70.6869,1
28984,62644,2013-12-23,32.0229,1
28985,54897,2013-08-23,59.0844,1
28986,63380,2014-01-01,87.2729,1
28987,74882,2014-06-23,34.5534,1
28988,44812,2011-11-01,3953.9884,1
28989,44971,2011-11-21,3953.9884,1
28990,44954,2011-11-19,3953.9884,1
28991,55192,2013-08-29,70.6869,1
28992,62421,2013-12-19,87.2729,1
28993,44939,2011-11-18,3953.9884,1
28994,62891,2013-12-27,27.614,1
28995,59221,2013-11-01,34.5534,1
28996,64326,2014-01-16,87.2729,1
28997,44828,2011-11-03,3953.9884,1
28998,53018,2013-07-23,32.0229,1
28999,62772,2013-12-25,5.514,1
29000,53021,2013-07-23,8.0444,1
29001,72341,2014-05-06,690.5919,1
29002,54676,2013-08-19,75.0627,1
29003,65964,2014-02-08,5.514,1
29004,44854,2011-11-07,3953.9884,1
29004,58768,2013-10-27,820.2968,2
29005,53892,2013-08-05,77.339,1
29006,63509,2014-01-03,167.1534,1
29007,72200,2014-05-05,27.614,1
29008,44984,2011-11-23,3953.9884,1
29009,62098,2013-12-14,32.0229,1
29010,44977,2011-11-22,3953.9884,1
29011,44805,2011-10-31,3953.9884,1
29011,60688,2013-11-22,835.7447,2
29012,68976,2014-03-25,87.2729,1
29013,47272,2012-07-23,2410.6266,1
29014,52225,2013-07-07,70.6869,1
29015,58551,2013-10-24,27.614,1
29016,44972,2011-11-21,3953.9884,1
29017,44919,2011-11-15,3953.9884,1
29018,71109,2014-04-21,70.6869,1
29019,44959,2011-11-20,3953.9884,1
29019,59333,2013-11-02,858.9607,2
29020,60975,2013-11-27,15.4479,1
29021,63448,2014-01-02,77.339,1
29022,67434,2014-03-02,70.6869,1
29023,68207,2014-03-14,38.9292,1
29024,74921,2014-06-24,34.5534,1
29025,53199,2013-07-26,30.1444,1
29026,64477,2014-01-18,27.614,1
29027,73172,2014-05-17,635.3529,1
29028,68165,2014-03-13,8.0444,1
29029,71294,2014-04-24,32.5754,1
29030,73516,2014-05-22,44.1779,1
29031,70470,2014-04-12,71.2394,1
29032,44908,2011-11-14,3953.9884,1
29032,59966,2013-11-11,896.5086,2
29033,60134,2013-11-14,34.5534,1
29034,60199,2013-11-15,210.2484,1
29035,73196,2014-05-18,32.0229,1
29036,74227,2014-06-02,82.8529,1
29037,57610,2013-10-07,77.339,1
29038,73432,2014-05-21,6.9394,1
29039,69585,2014-03-31,5.514,1
29040,52336,2013-07-09,44.1779,1
29041,73929,2014-05-27,694.4373,1
29042,51423,2013-06-13,2674.4757,1
29043,51495,2013-06-18,2703.9903,1
29044,44936,2011-11-18,3953.9884,1
29044,59466,2013-11-04,820.2968,2
29045,56712,2013-09-24,99.4169,1
29046,62299,2013-12-17,34.5534,1
29047,62966,2013-12-28,56.8633,1
29048,44875,2011-11-10,3953.9884,1
29048,60615,2013-11-21,858.9607,2
29049,55693,2013-09-05,125.3733,1
29050,72742,2014-05-12,70.1344,1
29051,65640,2014-02-03,4.409,1
29052,55464,2013-09-01,43.0729,1
29053,58032,2013-10-15,43.0729,1
29054,60317,2013-11-16,830.2307,1
29055,59206,2013-10-31,845.6786,1
29056,44876,2011-11-10,3953.9884,1
29057,60394,2013-11-18,9.934,1
29058,44843,2011-11-06,3953.9884,1
29059,45003,2011-11-26,3953.9884,1
29060,44961,2011-11-20,3953.9884,1
29061,72734,2014-05-12,4.409,1
29062,60379,2013-11-17,820.2968,1
29063,59708,2013-11-07,886.0222,1
29064,60627,2013-11-21,901.4701,1
29065,60122,2013-11-13,858.9607,1
29066,62346,2013-12-17,596.689,1
29067,63821,2014-01-07,596.689,1
29068,59405,2013-11-03,830.2307,1
29069,60834,2013-11-24,835.7447,1
29070,45025,2011-11-29,3953.9884,1
29071,58092,2013-10-16,77.339,1
29072,73820,2014-05-26,142.5119,1
29073,57200,2013-09-30,43.0729,1
29074,59717,2013-11-08,74.5765,1
29075,55515,2013-09-02,74.5765,1
29076,73194,2014-05-18,4.409,1
29077,70262,2014-04-09,70.6869,1
29078,64478,2014-01-18,70.6869,1
29079,51888,2013-06-30,113.2404,1
29080,62817,2013-12-25,858.9607,1
29081,62749,2013-12-24,820.2968,1
29082,61312,2013-11-30,820.2968,1
29083,67085,2014-02-26,4.409,1
29084,61369,2013-12-01,820.2968,1
29085,62342,2013-12-17,858.9607,1
29086,61919,2013-12-10,889.8897,1
29087,64243,2014-01-14,895.4036,1
29088,63752,2014-01-06,835.7447,1
29089,55829,2013-09-07,6.9394,1
29090,65088,2014-01-27,860.3751,1
29091,63619,2014-01-04,835.7447,1
29092,59085,2013-10-30,6.9394,1
29093,64534,2014-01-19,31.4704,1
29094,64050,2014-01-11,879.9557,1
29095,63877,2014-01-08,858.9607,1
29096,63822,2014-01-07,635.3529,1
29097,64661,2014-01-20,606.6229,1
29098,63478,2014-01-02,695.0119,1
29099,66870,2014-02-22,606.6229,1
29100,71956,2014-05-01,113.7708,1
29101,69724,2014-04-02,8.0444,1
29102,55497,2013-09-01,2634.3974,1
29103,55498,2013-09-01,2673.0613,1
29104,70185,2014-04-08,87.2729,1
29105,56194,2013-09-14,6.9394,1
29106,45004,2011-11-26,3953.9884,1
29107,56447,2013-09-19,180.104,1
29108,44886,2011-11-11,3953.9884,1
29109,57256,2013-10-01,6.9394,1
29110,44930,2011-11-17,3953.9884,1
29111,44872,2011-11-09,3953.9884,1
29111,59697,2013-11-07,896.5086,2
29112,57806,2013-10-11,6.9394,1
29113,56748,2013-09-24,2710.6092,1
29114,56179,2013-09-13,2634.3974,1
29115,56180,2013-09-13,2659.7792,1
29116,55873,2013-09-08,19.0834,1
29117,59345,2013-11-03,11.039,1
29118,63626,2014-01-05,81.7258,1
29119,69728,2014-04-02,77.3169,1
29120,59713,2013-11-08,55.2169,1
29121,66086,2014-02-10,77.3169,1
29122,63067,2013-12-30,55.2169,1
29123,69169,2014-03-28,26.4869,1
29124,57982,2013-10-14,77.339,1
29125,70533,2014-04-13,15.7242,1
29126,44810,2011-11-01,3953.9884,1
29127,54944,2013-08-24,32.0229,1
29128,44852,2011-11-07,3953.9884,1
29128,59257,2013-11-01,852.3307,2
29129,57384,2013-10-03,27.614,1
29130,52348,2013-07-09,8.0444,1
29131,72741,2014-05-12,4.409,1
29132,44982,2011-11-23,3953.9884,1
29133,73880,2014-05-27,98.3119,1
29134,67854,2014-03-08,6.9394,1
29135,47285,2012-07-24,2410.6266,1
29136,44877,2011-11-10,3953.9884,1
29137,51653,2013-06-27,2673.0613,1
29138,45033,2011-11-30,3953.9884,1
29138,60301,2013-11-16,879.9557,2
29139,44844,2011-11-06,3953.9884,1
29140,45103,2011-12-06,3953.9884,1
29141,45113,2011-12-08,3953.9884,1
29142,45104,2011-12-06,3953.9884,1
29143,45084,2011-12-02,3953.9884,1
29144,45217,2011-12-24,3953.9884,1
29145,45189,2011-12-19,3953.9884,1
29146,45114,2011-12-08,3953.9884,1
29147,45235,2011-12-27,3953.9884,1
29148,45200,2011-12-21,3953.9884,1
29149,47572,2012-08-17,2699.9018,1
29150,45260,2011-12-31,3953.9884,1
29151,45097,2011-12-04,3953.9884,1
29152,47581,2012-08-18,2410.6266,1
29153,57968,2013-10-14,4.409,1
29154,47928,2012-09-25,2410.6266,1
29155,45240,2011-12-28,3953.9884,1
29156,45207,2011-12-22,3953.9884,1
29157,45173,2011-12-17,3953.9884,1
29158,45127,2011-12-10,3953.9884,1
29159,47913,2012-09-23,2699.9018,1
29160,61798,2013-12-09,13.1937,1
29161,69584,2014-03-31,43.0729,1
29162,58301,2013-10-20,59.6479,1
29163,45133,2011-12-11,3953.9884,1
29164,59768,2013-11-09,74.5765,1
29165,53393,2013-07-29,2659.7792,1
29166,45147,2011-12-13,3953.9884,1
29166,59258,2013-11-01,835.7447,2
29167,45098,2011-12-04,3953.9884,1
29167,63049,2013-12-29,869.1599,2
29168,45201,2011-12-21,3953.9884,1
29168,62680,2013-12-23,845.6786,2
29169,45121,2011-12-09,3953.9884,1
29170,45090,2011-12-03,3953.9884,1
29171,66275,2014-02-13,27.614,1
29172,73813,2014-05-26,30.1444,1
29173,56865,2013-09-27,30.1444,1
29174,45099,2011-12-04,3953.9884,1
29174,62460,2013-12-19,835.7447,2
29175,45261,2011-12-31,3953.9884,1
29175,61640,2013-12-06,835.7447,2
29176,56401,2013-09-18,16.8292,1
29177,56919,2013-09-28,32.0229,1
29178,56749,2013-09-24,2709.5042,1
29179,55372,2013-08-30,2644.3313,1
29180,56945,2013-09-28,2709.5042,1
29181,66929,2014-02-23,612.1369,1
29182,65438,2014-01-30,596.689,1
29183,56181,2013-09-13,2644.3313,1
29184,56639,2013-09-22,2674.4757,1
29185,66486,2014-02-16,622.9659,1
29186,66546,2014-02-17,666.8565,1
29187,69004,2014-03-25,650.8008,1
29188,61486,2013-12-04,77.3169,1
29189,64383,2014-01-17,26.4869,1
29190,56368,2013-09-17,2703.9903,1
29191,56318,2013-09-16,2644.3313,1
29192,56686,2013-09-23,2673.0613,1
29193,72732,2014-05-12,55.2169,1
29194,56264,2013-09-15,2673.0613,1
29195,55799,2013-09-06,2673.0613,1
29196,55959,2013-09-09,2694.0563,1
29197,70623,2014-04-14,87.2729,1
29198,45174,2011-12-17,3953.9884,1
29199,65818,2014-02-06,43.0729,1
29200,62706,2013-12-24,6.9394,1
29201,45209,2011-12-22,3953.9884,1
29201,61363,2013-12-01,835.7447,2
29202,45151,2011-12-14,3953.9884,1
29202,62522,2013-12-20,820.2968,2
29203,45241,2011-12-28,3953.9884,1
29203,61589,2013-12-05,835.7447,2
29204,45116,2011-12-08,3953.9884,1
29204,61720,2013-12-07,820.2968,2
29205,71709,2014-04-30,32.0229,1
29206,56389,2013-09-18,164.6229,1
29207,45220,2011-12-24,3953.9884,1
29208,45215,2011-12-23,3953.9884,1
29209,53373,2013-07-29,44.1779,1
29210,64866,2014-01-24,30.1444,1
29211,72369,2014-05-07,34.5534,1
29212,68164,2014-03-13,210.2484,1
29213,66394,2014-02-15,75.6815,1
29214,52806,2013-07-18,66.2779,1
29215,74510,2014-06-11,70.6869,1
29216,75066,2014-06-29,102.1904,1
29217,56497,2013-09-20,70.6869,1
29218,65407,2014-01-30,41.9569,1
29219,74883,2014-06-23,30.1444,1
29220,63635,2014-01-05,27.614,1
29221,45194,2011-12-20,3953.9884,1
29221,61474,2013-12-03,820.2968,2
29222,45141,2011-12-12,3953.9884,1
29222,64435,2014-01-17,879.9557,2
29223,45242,2011-12-28,3953.9884,1
29223,63871,2014-01-08,858.9607,2
29224,53885,2013-08-05,30.1444,1
29225,45259,2011-12-31,3953.9884,1
29225,64285,2014-01-15,820.2968,2
29226,62354,2013-12-18,43.0729,1
29227,70608,2014-04-14,70.6869,1
29228,52935,2013-07-21,27.614,1
29229,65909,2014-02-07,44.1779,1
29230,53423,2013-07-30,5.514,1
29231,70190,2014-04-08,44.1779,1
29232,55465,2013-09-01,191.6844,1
29233,68968,2014-03-25,70.6869,1
29234,61799,2013-12-09,32.0229,1
29235,64315,2014-01-16,30.1444,1
29236,45122,2011-12-09,3953.9884,1
29236,65011,2014-01-26,830.2307,2
29237,45253,2011-12-30,3953.9884,1
29237,64109,2014-01-12,858.9607,2
29238,45175,2011-12-17,3953.9884,1
29238,66550,2014-02-17,905.9122,2
29239,45210,2011-12-22,3953.9884,1
29239,66874,2014-02-22,845.6786,2
29240,73535,2014-05-22,76.2119,1
29241,55147,2013-08-28,27.614,1
29242,45230,2011-12-26,3953.9884,1
29242,66065,2014-02-09,858.9607,2
29243,69105,2014-03-27,135.8598,1
29244,74423,2014-06-08,34.5534,1
29245,72289,2014-05-06,30.1444,1
29246,67433,2014-03-02,97.7483,1
29247,52832,2013-07-18,2703.9903,1
29248,52788,2013-07-18,30.1444,1
29249,52894,2013-07-20,27.614,1
29250,56767,2013-09-25,41.9569,1
29251,55565,2013-09-03,14.3429,1
29252,45254,2011-12-30,3953.9884,1
29252,67192,2014-02-27,896.5086,2
29253,60265,2013-11-16,70.1344,1
29254,45176,2011-12-17,3953.9884,1
29255,45079,2011-12-01,3953.9884,1
29255,66195,2014-02-11,896.5086,2
29256,54709,2013-08-19,2644.3313,1
29257,68690,2014-03-21,182.6344,1
29258,45255,2011-12-30,3953.9884,1
29258,67191,2014-02-27,830.2307,2
29259,67799,2014-03-07,15.4479,1
29260,66098,2014-02-10,108.2458,1
29261,45216,2011-12-23,3953.9884,1
29261,68331,2014-03-15,820.2968,2
29262,74976,2014-06-26,70.1344,1
29263,71712,2014-04-30,43.0729,1
29264,45135,2011-12-11,3953.9884,1
29264,67830,2014-03-07,890.9836,2
29265,45262,2011-12-31,3953.9884,1
29265,68072,2014-03-11,820.2968,2
29266,55708,2013-09-05,44.1779,1
29267,62717,2013-12-24,5.514,1
29268,52976,2013-07-22,43.0729,1
29269,67783,2014-03-07,4.409,1
29270,64907,2014-01-25,13.1937,1
29271,57805,2013-10-11,43.0729,1
29272,64965,2014-01-26,43.0729,1
29273,64966,2014-01-26,70.1344,1
29274,45102,2011-12-05,3953.9884,1
29274,67690,2014-03-05,995.9918,2
29275,45107,2011-12-06,3953.9884,1
29275,67466,2014-03-02,830.2307,2
29276,45152,2011-12-14,3953.9884,1
29276,68872,2014-03-23,830.2307,2
29277,53770,2013-08-02,2673.0613,1
29278,45143,2011-12-12,3953.9884,1
29278,68725,2014-03-21,858.9607,2
29279,45451,2012-01-17,3953.9884,1
29279,68389,2014-03-16,905.3376,2
29280,45471,2012-01-22,3953.9884,1
29281,47929,2012-09-25,2699.9018,1
29282,74201,2014-06-01,26.4869,1
29283,59220,2013-11-01,59.659,1
29284,72800,2014-05-13,55.239,1
29285,45407,2012-01-10,3953.9884,1
29286,54936,2013-08-24,15.4479,1
29287,52026,2013-07-03,5.514,1
29288,74999,2014-06-27,60.7529,1
29289,55604,2013-09-03,2688.5092,1
29290,52621,2013-07-15,5.514,1
29291,67393,2014-03-01,623.7504,1
29292,55858,2013-09-07,2644.3313,1
29293,56215,2013-09-14,2634.3974,1
29294,69373,2014-03-30,612.1369,1
29295,57002,2013-09-29,2634.3974,1
29296,70097,2014-04-07,55.2169,1
29297,68067,2014-03-11,677.8623,1
29298,69071,2014-03-26,606.6229,1
29299,70247,2014-04-08,606.6229,1
29300,58765,2013-10-27,2673.0613,1
29301,56762,2013-09-25,149.1529,1
29302,57542,2013-10-06,25.3377,1
29303,58534,2013-10-23,2673.0613,1
29304,55510,2013-09-02,26.4869,1
29305,74153,2014-05-31,16.5529,1
29306,58115,2013-10-16,2634.3974,1
29307,51928,2013-07-01,16.5529,1
29308,57626,2013-10-07,2694.0563,1
29309,58403,2013-10-21,2673.0613,1
29310,58182,2013-10-17,2673.0613,1
29311,71425,2014-04-25,667.3758,1
29312,58027,2013-10-15,77.3169,1
29313,70311,2014-04-09,596.689,1
29314,71218,2014-04-22,623.7504,1
29315,57751,2013-10-10,114.8758,1
29316,57942,2013-10-13,2688.5092,1
29317,58629,2013-10-25,2694.0563,1
29318,57735,2013-10-09,2634.3974,1
29319,57360,2013-10-02,2703.9903,1
29320,65334,2014-01-29,26.4869,1
29321,58593,2013-10-25,55.2169,1
29322,73430,2014-05-21,55.239,1
29323,64138,2014-01-13,87.2729,1
29324,55564,2013-09-03,43.0729,1
29325,64473,2014-01-18,70.1344,1
29326,45408,2012-01-10,3953.9884,1
29327,61797,2013-12-09,59.659,1
29328,64314,2014-01-16,55.239,1
29329,70832,2014-04-17,59.659,1
29330,66033,2014-02-09,43.0729,1
29331,64529,2014-01-19,53.0069,1
29332,54482,2013-08-16,182.6344,1
29333,54046,2013-08-08,60.7529,1
29334,45438,2012-01-14,3953.9884,1
29335,45442,2012-01-15,3953.9884,1
29336,47905,2012-09-22,2410.6266,1
29337,58030,2013-10-15,55.239,1
29338,62698,2013-12-24,44.1779,1
29339,73739,2014-05-25,81.7258,1
29340,45496,2012-01-26,3953.9884,1
29341,65902,2014-02-07,109.3619,1
29342,64051,2014-01-11,886.0222,1
29343,73501,2014-05-21,612.1369,1
29344,74027,2014-05-28,606.6229,1
29345,74094,2014-05-29,635.3529,1
29346,71984,2014-05-01,627.3748,1
29347,53361,2013-07-29,53.0069,1
29348,64806,2014-01-23,43.0729,1
29349,62771,2013-12-25,43.0729,1
29350,45443,2012-01-15,3953.9884,1
29351,68180,2014-03-13,132.5779,1
29352,45395,2012-01-08,3953.9884,1
29353,65514,2014-02-01,70.1344,1
29354,45478,2012-01-23,3953.9884,1
29355,51244,2013-06-02,627.3748,1
29356,51297,2013-06-06,695.0119,1
29357,67695,2014-03-05,2649.8453,1
29358,69790,2014-04-02,2634.3974,1
29359,70725,2014-04-15,2710.6092,1
29360,69920,2014-04-04,2671.9453,1
29361,48850,2012-12-07,2288.9187,1
29362,70573,2014-04-13,858.9607,1
29363,70067,2014-04-06,858.9607,1
29364,48989,2012-12-23,2264.2536,1
29365,69843,2014-04-03,860.3751,1
29366,71189,2014-04-22,2673.0613,1
29367,71259,2014-04-23,2673.0613,1
29368,70223,2014-04-08,2676.9067,1
29369,73011,2014-05-15,2676.9067,1
29370,67532,2014-03-03,108.2458,1
29371,69771,2014-04-02,858.9607,1
29372,60666,2013-11-22,44.189,1
29373,57775,2013-10-10,203.8504,1
29374,72166,2014-05-04,820.2968,1
29375,73916,2014-05-27,835.7447,1
29376,63397,2014-01-01,23.7465,1
29377,62121,2013-12-14,37.5479,1
29378,70552,2014-04-13,44.189,1
29379,56779,2013-09-25,26.2769,1
29380,49001,2012-12-25,2288.9187,1
29381,73760,2014-05-25,896.5086,1
29382,59139,2013-10-30,2634.3974,1
29383,65535,2014-02-01,26.2769,1
29384,60154,2013-11-14,26.2769,1
29385,43787,2011-06-21,3756.989,1
29386,54409,2013-08-14,30.6859,1
29387,60013,2013-11-12,23.7465,1
29388,48951,2012-12-19,2288.9187,1
29388,52209,2013-07-06,627.3748,2
29389,49031,2012-12-30,2264.2536,1
29389,54374,2013-08-13,596.689,2
29390,49193,2013-01-02,2264.2536,1
29390,54313,2013-08-12,596.689,2
29391,44479,2011-09-30,3729.364,1
29391,52773,2013-07-17,635.3529,2
29392,72637,2014-05-10,2644.3313,1
29393,51956,2013-07-01,26.2769,1
29394,54854,2013-08-22,40.0784,1
29395,72382,2014-05-07,15.4479,1
29396,57564,2013-10-06,40.0784,1
29397,49259,2013-01-08,2264.2536,1
29398,44393,2011-09-12,3756.989,1
29398,52464,2013-07-11,623.7504,2
29399,44376,2011-09-10,3729.364,1
29399,54183,2013-08-10,620.4354,2
29400,44598,2011-10-06,3729.364,1
29400,54522,2013-08-16,682.3044,2
29401,51603,2013-06-24,1352.3432,1
29402,67525,2014-03-03,59.659,1
29403,44704,2011-10-24,3729.364,1
29403,55611,2013-09-03,681.7298,2
29404,49228,2013-01-05,2264.2536,1
