SalesOrderID,OrderDate,CustomerID,TotalDue,DenseTotalDueRank
58389,2013-10-21,15711,60.7529,4567
58798,2013-10-28,14508,60.7529,4567
60212,2013-11-15,16774,60.7529,4567
60213,2013-11-15,16371,60.7529,4567
60488,2013-11-19,17213,60.7529,4567
61815,2013-12-09,20746,60.7529,4567
61829,2013-12-09,16935,60.7529,4567
63399,2014-01-01,27959,60.7529,4567
64497,2014-01-18,13502,60.7529,4567
65416,2014-01-30,17607,60.7529,4567
65764,2014-02-05,16780,60.7529,4567
65974,2014-02-08,18498,60.7529,4567
66110,2014-02-10,16801,60.7529,4567
66295,2014-02-13,16387,60.7529,4567
66599,2014-02-18,16647,60.7529,4567
66733,2014-02-20,16933,60.7529,4567
67613,2014-03-04,28912,60.7529,4567
68224,2014-03-14,27643,60.7529,4567
70188,2014-04-08,25196,60.7529,4567
70274,2014-04-09,17528,60.7529,4567
70334,2014-04-10,18536,60.7529,4567
71177,2014-04-22,17757,60.7529,4567
72022,2014-05-02,17457,60.7529,4567
72023,2014-05-02,17019,60.7529,4567
72532,2014-05-09,16806,60.7529,4567
72878,2014-05-14,19222,60.7529,4567
73195,2014-05-18,28289,60.7529,4567
74409,2014-06-07,27793,60.7529,4567
74572,2014-06-13,20499,60.7529,4567
74999,2014-06-27,29288,60.7529,4567
59239,2013-11-01,11161,60.7419,4568
63467,2014-01-02,12029,60.7419,4568
55844,2013-09-07,14568,60.7308,4569
67722,2014-03-06,15292,60.7308,4569
71973,2014-05-01,20519,60.7308,4569
72380,2014-05-07,14493,60.7308,4569
74959,2014-06-25,14869,60.7308,4569
47029,2012-06-30,29866,60.1358,4570
47379,2012-07-31,29576,60.1358,4570
60152,2013-11-14,15611,59.9463,4571
63621,2014-01-05,13150,59.9463,4571
72641,2014-05-11,14034,59.9463,4571
73354,2014-05-20,25950,59.9463,4571
67436,2014-03-02,22744,59.9021,4572
51929,2013-07-01,17062,59.659,4573
51980,2013-07-02,11502,59.659,4573
51981,2013-07-02,11673,59.659,4573
52034,2013-07-03,14091,59.659,4573
52169,2013-07-06,11632,59.659,4573
52221,2013-07-07,17291,59.659,4573
52333,2013-07-09,28333,59.659,4573
52420,2013-07-11,11091,59.659,4573
52622,2013-07-15,17070,59.659,4573
52623,2013-07-15,17238,59.659,4573
52934,2013-07-21,11714,59.659,4573
52971,2013-07-22,17243,59.659,4573
53142,2013-07-25,11505,59.659,4573
53694,2013-08-01,11551,59.659,4573
53834,2013-08-04,11019,59.659,4573
53989,2013-08-07,11148,59.659,4573
53992,2013-08-07,28331,59.659,4573
54050,2013-08-08,11686,59.659,4573
54330,2013-08-13,11829,59.659,4573
54453,2013-08-15,11567,59.659,4573
54674,2013-08-19,11211,59.659,4573
54980,2013-08-25,17230,59.659,4573
54985,2013-08-25,11203,59.659,4573
55433,2013-08-31,11405,59.659,4573
55562,2013-09-03,11828,59.659,4573
55622,2013-09-04,19580,59.659,4573
55645,2013-09-04,11490,59.659,4573
55686,2013-09-05,17253,59.659,4573
55688,2013-09-05,28344,59.659,4573
55690,2013-09-05,11649,59.659,4573
55753,2013-09-06,18719,59.659,4573
55826,2013-09-07,11223,59.659,4573
55897,2013-09-08,12126,59.659,4573
55951,2013-09-09,11581,59.659,4573
55977,2013-09-10,17254,59.659,4573
56029,2013-09-11,11215,59.659,4573
56280,2013-09-16,11653,59.659,4573
56461,2013-09-19,11478,59.659,4573
56546,2013-09-21,17244,59.659,4573
56706,2013-09-24,11701,59.659,4573
57198,2013-09-30,11200,59.659,4573
57316,2013-10-02,11725,59.659,4573
58081,2013-10-16,11277,59.659,4573
58142,2013-10-17,11702,59.659,4573
58161,2013-10-17,11471,59.659,4573
58255,2013-10-19,11691,59.659,4573
58446,2013-10-22,11436,59.659,4573
58448,2013-10-22,12294,59.659,4573
58545,2013-10-24,17234,59.659,4573
58597,2013-10-25,11717,59.659,4573
58644,2013-10-26,17300,59.659,4573
59090,2013-10-30,11674,59.659,4573
59220,2013-11-01,29283,59.659,4573
59278,2013-11-02,17245,59.659,4573
59588,2013-11-06,17235,59.659,4573
59920,2013-11-11,17251,59.659,4573
59924,2013-11-11,11498,59.659,4573
60195,2013-11-15,28343,59.659,4573
60217,2013-11-15,25740,59.659,4573
60465,2013-11-19,17052,59.659,4573
60728,2013-11-23,11407,59.659,4573
60847,2013-11-25,16700,59.659,4573
60848,2013-11-25,16704,59.659,4573
61107,2013-11-29,17068,59.659,4573
61328,2013-12-01,11684,59.659,4573
61443,2013-12-03,11078,59.659,4573
61493,2013-12-04,11667,59.659,4573
61578,2013-12-05,11563,59.659,4573
61673,2013-12-07,11519,59.659,4573
61797,2013-12-09,29327,59.659,4573
61858,2013-12-10,14517,59.659,4573
61926,2013-12-11,11253,59.659,4573
61928,2013-12-11,11502,59.659,4573
62025,2013-12-13,18727,59.659,4573
62026,2013-12-13,17061,59.659,4573
62030,2013-12-13,14516,59.659,4573
62056,2013-12-13,11545,59.659,4573
62094,2013-12-14,17236,59.659,4573
62179,2013-12-15,11646,59.659,4573
62296,2013-12-17,11704,59.659,4573
62484,2013-12-20,11507,59.659,4573
62704,2013-12-24,11720,59.659,4573
62957,2013-12-28,11287,59.659,4573
63322,2013-12-31,29408,59.659,4573
63564,2014-01-04,11212,59.659,4573
63632,2014-01-05,11500,59.659,4573
63769,2014-01-07,11747,59.659,4573
63829,2014-01-08,11146,59.659,4573
63890,2014-01-09,11098,59.659,4573
63891,2014-01-09,17298,59.659,4573
63894,2014-01-09,11142,59.659,4573
64145,2014-01-13,29405,59.659,4573
64254,2014-01-15,11276,59.659,4573
64550,2014-01-19,11695,59.659,4573
64620,2014-01-20,11788,59.659,4573
64621,2014-01-20,11676,59.659,4573
64693,2014-01-21,11506,59.659,4573
64964,2014-01-26,11689,59.659,4573
65100,2014-01-28,11648,59.659,4573
65509,2014-02-01,17231,59.659,4573
65891,2014-02-07,28334,59.659,4573
66213,2014-02-12,11807,59.659,4573
66269,2014-02-13,17053,59.659,4573
66323,2014-02-14,17060,59.659,4573
66466,2014-02-16,29420,59.659,4573
66580,2014-02-18,11672,59.659,4573
66951,2014-02-24,14522,59.659,4573
67217,2014-02-28,11694,59.659,4573
67525,2014-03-03,29402,59.659,4573
67650,2014-03-05,11806,59.659,4573
67705,2014-03-06,11706,59.659,4573
67929,2014-03-09,29419,59.659,4573
68054,2014-03-11,26368,59.659,4573
68095,2014-03-12,18720,59.659,4573
68964,2014-03-25,17054,59.659,4573
69028,2014-03-26,19579,59.659,4573
69178,2014-03-28,14282,59.659,4573
69833,2014-04-03,11476,59.659,4573
70099,2014-04-07,11805,59.659,4573
70252,2014-04-09,18763,59.659,4573
70469,2014-04-12,11645,59.659,4573
70529,2014-04-13,18466,59.659,4573
70678,2014-04-15,14521,59.659,4573
70832,2014-04-17,29329,59.659,4573
71435,2014-04-26,28777,59.659,4573
71962,2014-05-01,11679,59.659,4573
72237,2014-05-05,11560,59.659,4573
72364,2014-05-07,18715,59.659,4573
72445,2014-05-08,19578,59.659,4573
72586,2014-05-10,17059,59.659,4573
72663,2014-05-11,11682,59.659,4573
72736,2014-05-12,17058,59.659,4573
73062,2014-05-16,29413,59.659,4573
73143,2014-05-17,11487,59.659,4573
73272,2014-05-19,11650,59.659,4573
73344,2014-05-20,17292,59.659,4573
73454,2014-05-21,11437,59.659,4573
73605,2014-05-23,11543,59.659,4573
74035,2014-05-29,16710,59.659,4573
74191,2014-06-01,11715,59.659,4573
74342,2014-06-06,11668,59.659,4573
74372,2014-06-07,18330,59.659,4573
74374,2014-06-07,14265,59.659,4573
74507,2014-06-11,17057,59.659,4573
74623,2014-06-15,11716,59.659,4573
74624,2014-06-15,11262,59.659,4573
74726,2014-06-18,11819,59.659,4573
74792,2014-06-20,11692,59.659,4573
74814,2014-06-21,11680,59.659,4573
74878,2014-06-23,17239,59.659,4573
74917,2014-06-24,28782,59.659,4573
74940,2014-06-25,14557,59.659,4573
75056,2014-06-28,26369,59.659,4573
75095,2014-06-30,11657,59.659,4573
52752,2013-07-17,19521,59.6479,4574
53955,2013-08-06,25632,59.6479,4574
55778,2013-09-06,22804,59.6479,4574
58301,2013-10-20,29162,59.6479,4574
59678,2013-11-07,26850,59.6479,4574
60469,2013-11-19,11128,59.6479,4574
60723,2013-11-23,24543,59.6479,4574
61384,2013-12-02,11086,59.6479,4574
62976,2013-12-28,24080,59.6479,4574
65102,2014-01-28,11505,59.6479,4574
67052,2014-02-25,27804,59.6479,4574
67053,2014-02-25,24086,59.6479,4574
68769,2014-03-22,23946,59.6479,4574
69828,2014-04-03,20794,59.6479,4574
71359,2014-04-25,13617,59.6479,4574
74479,2014-06-10,11085,59.6479,4574
75082,2014-06-29,26361,59.6479,4574
70908,2014-04-18,12629,59.6369,4575
63724,2014-01-06,18186,59.6258,4576
52286,2013-07-08,11146,59.6148,4577
55569,2013-09-03,17387,59.6148,4577
67983,2014-03-10,26453,59.6148,4577
54227,2013-08-11,16398,59.0844,4578
54897,2013-08-23,28985,59.0844,4578
55871,2013-09-08,15261,59.0844,4578
60350,2013-11-17,19505,59.0844,4578
64191,2014-01-14,14084,59.0844,4578
72221,2014-05-05,16471,59.0844,4578
73457,2014-05-21,13810,59.0844,4578
65986,2014-02-08,18018,57.4269,4579
68768,2014-03-22,20898,57.4269,4579
52129,2013-07-05,17027,57.4158,4580
52474,2013-07-12,11113,57.4158,4580
55118,2013-08-27,17083,57.4158,4580
63308,2013-12-31,25254,57.4158,4580
67509,2014-03-03,21702,57.4158,4580
70392,2014-04-11,26239,57.4158,4580
72452,2014-05-08,11752,57.4158,4580
53899,2013-08-05,26069,56.8633,4581
57271,2013-10-01,23048,56.8633,4581
62966,2013-12-28,29047,56.8633,4581
66231,2014-02-12,15359,56.8633,4581
47711,2012-08-30,29920,56.859,4582
73288,2014-05-19,15324,56.2887,4583
59183,2013-10-31,11838,55.5042,4584
59870,2013-11-10,15488,55.5042,4584
59949,2013-11-11,12201,55.5042,4584
60156,2013-11-14,11660,55.5042,4584
60674,2013-11-22,14567,55.5042,4584
61576,2013-12-05,12978,55.5042,4584
63094,2013-12-30,12077,55.5042,4584
64575,2014-01-19,11669,55.5042,4584
67380,2014-03-01,14897,55.5042,4584
69119,2014-03-27,16581,55.5042,4584
70497,2014-04-12,13197,55.5042,4584
72478,2014-05-08,13201,55.5042,4584
72644,2014-05-11,22849,55.5042,4584
52073,2013-07-04,12247,55.239,4585
52292,2013-07-08,14317,55.239,4585
52564,2013-07-13,12367,55.239,4585
52849,2013-07-19,12244,55.239,4585
52952,2013-07-21,12639,55.239,4585
52973,2013-07-22,14678,55.239,4585
53357,2013-07-29,14227,55.239,4585
53362,2013-07-29,12057,55.239,4585
53402,2013-07-30,11985,55.239,4585
53907,2013-08-05,12331,55.239,4585
53931,2013-08-06,12065,55.239,4585
53988,2013-08-07,14221,55.239,4585
54325,2013-08-13,14060,55.239,4585
54380,2013-08-14,12101,55.239,4585
54466,2013-08-15,12392,55.239,4585
54862,2013-08-22,12635,55.239,4585
55094,2013-08-27,11858,55.239,4585
55185,2013-08-29,12249,55.239,4585
55336,2013-08-30,14232,55.239,4585
55338,2013-08-30,14061,55.239,4585
55401,2013-08-31,11631,55.239,4585
55691,2013-09-05,11176,55.239,4585
55935,2013-09-09,28595,55.239,4585
56025,2013-09-11,14067,55.239,4585
56310,2013-09-16,12268,55.239,4585
56579,2013-09-21,12379,55.239,4585
56862,2013-09-27,11632,55.239,4585
56966,2013-09-29,16734,55.239,4585
56968,2013-09-29,14228,55.239,4585
57201,2013-09-30,11840,55.239,4585
57318,2013-10-02,11519,55.239,4585
57370,2013-10-03,11212,55.239,4585
57692,2013-10-09,12135,55.239,4585
57748,2013-10-10,11853,55.239,4585
57753,2013-10-10,15128,55.239,4585
57780,2013-10-10,12376,55.239,4585
57791,2013-10-11,12137,55.239,4585
57800,2013-10-11,14677,55.239,4585
58026,2013-10-15,13642,55.239,4585
58030,2013-10-15,29337,55.239,4585
58137,2013-10-17,14229,55.239,4585
59152,2013-10-31,12051,55.239,4585
59349,2013-11-03,11850,55.239,4585
59418,2013-11-04,14223,55.239,4585
59714,2013-11-08,14212,55.239,4585
60264,2013-11-16,11851,55.239,4585
60564,2013-11-21,12115,55.239,4585
60678,2013-11-22,12278,55.239,4585
60771,2013-11-24,11366,55.239,4585
60809,2013-11-24,12377,55.239,4585
61355,2013-12-01,12563,55.239,4585
61487,2013-12-04,14217,55.239,4585
61495,2013-12-04,11506,55.239,4585
61787,2013-12-09,17077,55.239,4585
61863,2013-12-10,11846,55.239,4585
62028,2013-12-13,14665,55.239,4585
62159,2013-12-15,11223,55.239,4585
62349,2013-12-18,14320,55.239,4585
62635,2013-12-23,14034,55.239,4585
62636,2013-12-23,14072,55.239,4585
62824,2013-12-26,14233,55.239,4585
62889,2013-12-27,11507,55.239,4585
62890,2013-12-27,11848,55.239,4585
62920,2013-12-27,12545,55.239,4585
62949,2013-12-28,17228,55.239,4585
63402,2014-01-01,12273,55.239,4585
63499,2014-01-03,17073,55.239,4585
63922,2014-01-09,12472,55.239,4585
64006,2014-01-11,13956,55.239,4585
64130,2014-01-13,28594,55.239,4585
64131,2014-01-13,11619,55.239,4585
64314,2014-01-16,29328,55.239,4585
64463,2014-01-18,17075,55.239,4585
64501,2014-01-18,12540,55.239,4585
64502,2014-01-18,12295,55.239,4585
64532,2014-01-19,15131,55.239,4585
64533,2014-01-19,14068,55.239,4585
64858,2014-01-24,14278,55.239,4585
64948,2014-01-26,11822,55.239,4585
64961,2014-01-26,17067,55.239,4585
65028,2014-01-27,14069,55.239,4585
65129,2014-01-28,12465,55.239,4585
65403,2014-01-30,14674,55.239,4585
65564,2014-02-02,11852,55.239,4585
65631,2014-02-03,11821,55.239,4585
65721,2014-02-04,12458,55.239,4585
65753,2014-02-05,13952,55.239,4585
65812,2014-02-06,11948,55.239,4585
65882,2014-02-07,11215,55.239,4585
65927,2014-02-07,12502,55.239,4585
66036,2014-02-09,11832,55.239,4585
66096,2014-02-10,12063,55.239,4585
66156,2014-02-11,11855,55.239,4585
66581,2014-02-18,12066,55.239,4585
66683,2014-02-19,12469,55.239,4585
66707,2014-02-20,13969,55.239,4585
66784,2014-02-21,11142,55.239,4585
66950,2014-02-24,11362,55.239,4585
67126,2014-02-26,12329,55.239,4585
67351,2014-03-01,11203,55.239,4585
67453,2014-03-02,12633,55.239,4585
67492,2014-03-03,11370,55.239,4585
67493,2014-03-03,13961,55.239,4585
67542,2014-03-03,12258,55.239,4585
67784,2014-03-07,11844,55.239,4585
67840,2014-03-08,11857,55.239,4585
68090,2014-03-12,12087,55.239,4585
68158,2014-03-13,13972,55.239,4585
68439,2014-03-17,12396,55.239,4585
68888,2014-03-24,11330,55.239,4585
69055,2014-03-26,12476,55.239,4585
69170,2014-03-28,16739,55.239,4585
69572,2014-03-31,11045,55.239,4585
69959,2014-04-05,11331,55.239,4585
70254,2014-04-09,11371,55.239,4585
70710,2014-04-15,12389,55.239,4585
70833,2014-04-17,11847,55.239,4585
71357,2014-04-25,15123,55.239,4585
71358,2014-04-25,11119,55.239,4585
71403,2014-04-25,12652,55.239,4585
71404,2014-04-25,12470,55.239,4585
71432,2014-04-26,11361,55.239,4585
71700,2014-04-30,14680,55.239,4585
71701,2014-04-30,17301,55.239,4585
72186,2014-05-05,11253,55.239,4585
72279,2014-05-06,15125,55.239,4585
72394,2014-05-07,12257,55.239,4585
72446,2014-05-08,14682,55.239,4585
72447,2014-05-08,13026,55.239,4585
72690,2014-05-11,12477,55.239,4585
72800,2014-05-13,29284,55.239,4585
72852,2014-05-14,11801,55.239,4585
72956,2014-05-15,11185,55.239,4585
73039,2014-05-16,14222,55.239,4585
73224,2014-05-18,12336,55.239,4585
73430,2014-05-21,29322,55.239,4585
73686,2014-05-24,12322,55.239,4585
73791,2014-05-26,11505,55.239,4585
73872,2014-05-27,12587,55.239,4585
73908,2014-05-27,12482,55.239,4585
73959,2014-05-28,12070,55.239,4585
74194,2014-06-01,11530,55.239,4585
74339,2014-06-06,17296,55.239,4585
74370,2014-06-07,14675,55.239,4585
74551,2014-06-12,11585,55.239,4585
74618,2014-06-14,12519,55.239,4585
74626,2014-06-15,12062,55.239,4585
74694,2014-06-17,14679,55.239,4585
74783,2014-06-19,12551,55.239,4585
74810,2014-06-20,12334,55.239,4585
74847,2014-06-22,13962,55.239,4585
74848,2014-06-22,14057,55.239,4585
74941,2014-06-25,11131,55.239,4585
75003,2014-06-27,14321,55.239,4585
71458,2014-04-26,14582,55.2279,4586
51940,2013-07-01,14291,55.2169,4587
52072,2013-07-04,11113,55.2169,4587
52085,2013-07-04,14561,55.2169,4587
52179,2013-07-06,23249,55.2169,4587
52304,2013-07-08,12202,55.2169,4587
52551,2013-07-13,21003,55.2169,4587
52984,2013-07-22,12183,55.2169,4587
53019,2013-07-23,11738,55.2169,4587
53149,2013-07-25,14328,55.2169,4587
53257,2013-07-27,15007,55.2169,4587
53307,2013-07-28,21783,55.2169,4587
53368,2013-07-29,21443,55.2169,4587
53417,2013-07-30,23274,55.2169,4587
53842,2013-08-04,21158,55.2169,4587
53890,2013-08-05,21472,55.2169,4587
54445,2013-08-15,21321,55.2169,4587
54447,2013-08-15,14371,55.2169,4587
54893,2013-08-23,11074,55.2169,4587
54903,2013-08-23,20413,55.2169,4587
55197,2013-08-29,12363,55.2169,4587
55413,2013-08-31,16331,55.2169,4587
55435,2013-08-31,12661,55.2169,4587
55840,2013-09-07,13197,55.2169,4587
55888,2013-09-08,14641,55.2169,4587
55987,2013-09-10,12196,55.2169,4587
55988,2013-09-10,20410,55.2169,4587
56243,2013-09-15,21805,55.2169,4587
56438,2013-09-19,15599,55.2169,4587
56517,2013-09-20,24876,55.2169,4587
56658,2013-09-23,20489,55.2169,4587
56923,2013-09-28,21782,55.2169,4587
56973,2013-09-29,21743,55.2169,4587
56976,2013-09-29,20458,55.2169,4587
57622,2013-10-07,12557,55.2169,4587
57649,2013-10-08,20370,55.2169,4587
57761,2013-10-10,21624,55.2169,4587
57979,2013-10-14,21784,55.2169,4587
58049,2013-10-15,14423,55.2169,4587
58102,2013-10-16,12812,55.2169,4587
58152,2013-10-17,12945,55.2169,4587
58593,2013-10-25,29321,55.2169,4587
58716,2013-10-27,24268,55.2169,4587
59372,2013-11-03,14199,55.2169,4587
59432,2013-11-04,21244,55.2169,4587
59499,2013-11-05,11466,55.2169,4587
59713,2013-11-08,29120,55.2169,4587
59777,2013-11-09,21157,55.2169,4587
59848,2013-11-10,11723,55.2169,4587
59871,2013-11-10,13603,55.2169,4587
60016,2013-11-12,12720,55.2169,4587
60143,2013-11-14,20507,55.2169,4587
60206,2013-11-15,21458,55.2169,4587
60281,2013-11-16,13675,55.2169,4587
61128,2013-11-29,21452,55.2169,4587
61320,2013-12-01,28943,55.2169,4587
61453,2013-12-03,15572,55.2169,4587
61560,2013-12-05,16213,55.2169,4587
61615,2013-12-06,15197,55.2169,4587
61662,2013-12-07,25001,55.2169,4587
61742,2013-12-08,21328,55.2169,4587
62191,2013-12-15,20635,55.2169,4587
62257,2013-12-16,20435,55.2169,4587
62306,2013-12-17,21397,55.2169,4587
62439,2013-12-19,12714,55.2169,4587
62700,2013-12-24,11114,55.2169,4587
63023,2013-12-29,20474,55.2169,4587
63067,2013-12-30,29122,55.2169,4587
63090,2013-12-30,12748,55.2169,4587
63573,2014-01-04,21708,55.2169,4587
63623,2014-01-05,20267,55.2169,4587
63665,2014-01-05,12591,55.2169,4587
63789,2014-01-07,13534,55.2169,4587
63844,2014-01-08,23271,55.2169,4587
63889,2014-01-09,15581,55.2169,4587
63900,2014-01-09,14244,55.2169,4587
64076,2014-01-12,28100,55.2169,4587
64083,2014-01-12,14480,55.2169,4587
64199,2014-01-14,20518,55.2169,4587
64299,2014-01-16,19610,55.2169,4587
64481,2014-01-18,14904,55.2169,4587
64635,2014-01-20,21337,55.2169,4587
64812,2014-01-23,21751,55.2169,4587
65650,2014-02-03,12147,55.2169,4587
65995,2014-02-08,12600,55.2169,4587
66337,2014-02-14,21694,55.2169,4587
66592,2014-02-18,23248,55.2169,4587
66594,2014-02-18,22347,55.2169,4587
66649,2014-02-19,15598,55.2169,4587
66661,2014-02-19,21634,55.2169,4587
66795,2014-02-21,16771,55.2169,4587
66797,2014-02-21,12166,55.2169,4587
66798,2014-02-21,20486,55.2169,4587
66852,2014-02-22,12734,55.2169,4587
67039,2014-02-25,20514,55.2169,4587
67101,2014-02-26,21729,55.2169,4587
67115,2014-02-26,11474,55.2169,4587
67365,2014-03-01,21744,55.2169,4587
67438,2014-03-02,13988,55.2169,4587
67527,2014-03-03,13547,55.2169,4587
67541,2014-03-03,11596,55.2169,4587
67665,2014-03-05,12964,55.2169,4587
67713,2014-03-06,16479,55.2169,4587
67714,2014-03-06,20692,55.2169,4587
67792,2014-03-07,21760,55.2169,4587
67937,2014-03-09,13598,55.2169,4587
68173,2014-03-13,21415,55.2169,4587
68174,2014-03-13,21809,55.2169,4587
68296,2014-03-15,23262,55.2169,4587
68357,2014-03-16,21502,55.2169,4587
68358,2014-03-16,15526,55.2169,4587
68359,2014-03-16,22337,55.2169,4587
69186,2014-03-28,15866,55.2169,4587
69267,2014-03-29,15244,55.2169,4587
69333,2014-03-30,22010,55.2169,4587
69886,2014-04-04,15872,55.2169,4587
70097,2014-04-07,29296,55.2169,4587
70125,2014-04-07,26366,55.2169,4587
70479,2014-04-12,23259,55.2169,4587
70481,2014-04-12,20770,55.2169,4587
70620,2014-04-14,22022,55.2169,4587
70775,2014-04-16,12158,55.2169,4587
70776,2014-04-16,21763,55.2169,4587
71165,2014-04-22,21503,55.2169,4587
71372,2014-04-25,21933,55.2169,4587
71453,2014-04-26,25543,55.2169,4587
71721,2014-04-30,11861,55.2169,4587
72373,2014-05-07,21705,55.2169,4587
72669,2014-05-11,11845,55.2169,4587
72732,2014-05-12,29193,55.2169,4587
72876,2014-05-14,21774,55.2169,4587
73069,2014-05-16,12864,55.2169,4587
73150,2014-05-17,13593,55.2169,4587
73279,2014-05-19,20469,55.2169,4587
73356,2014-05-20,21462,55.2169,4587
73670,2014-05-24,22051,55.2169,4587
73887,2014-05-27,15815,55.2169,4587
73987,2014-05-28,13612,55.2169,4587
74166,2014-05-31,16721,55.2169,4587
74203,2014-06-01,20490,55.2169,4587
74228,2014-06-02,13071,55.2169,4587
74419,2014-06-08,28960,55.2169,4587
74664,2014-06-16,22357,55.2169,4587
74801,2014-06-20,11740,55.2169,4587
74929,2014-06-24,14504,55.2169,4587
74953,2014-06-25,12136,55.2169,4587
74983,2014-06-26,15251,55.2169,4587
75042,2014-06-28,22356,55.2169,4587
75092,2014-06-30,26564,55.2169,4587
57310,2013-10-02,15828,55.2058,4588
58371,2013-10-21,12760,55.2058,4588
66901,2014-02-23,23215,55.2058,4588
72891,2014-05-14,12821,55.2058,4588
63577,2014-01-04,23083,55.1395,4589
53596,2013-07-31,29638,54.8869,4590
57014,2013-09-30,29908,54.8869,4590
57047,2013-09-30,30042,54.8869,4590
59047,2013-10-30,30079,54.8869,4590
67334,2014-03-01,29606,54.8869,4590
71929,2014-05-01,29498,54.8869,4590
63147,2013-12-31,29961,54.8801,4591
52125,2013-07-05,11738,54.6754,4592
52488,2013-07-12,11642,54.6754,4592
52673,2013-07-16,13120,54.6754,4592
53697,2013-08-01,16320,54.6754,4592
54953,2013-08-24,16194,54.6754,4592
55696,2013-09-05,25351,54.6754,4592
56286,2013-09-16,11698,54.6754,4592
56696,2013-09-24,12691,54.6754,4592
57217,2013-09-30,16304,54.6754,4592
57760,2013-10-10,26508,54.6754,4592
57913,2013-10-13,20745,54.6754,4592
57986,2013-10-14,17786,54.6754,4592
58145,2013-10-17,20764,54.6754,4592
58205,2013-10-18,26062,54.6754,4592
59605,2013-11-06,21515,54.6754,4592
60269,2013-11-16,25003,54.6754,4592
61048,2013-11-28,26064,54.6754,4592
61732,2013-12-08,14087,54.6754,4592
62300,2013-12-17,26478,54.6754,4592
62487,2013-12-20,20096,54.6754,4592
62778,2013-12-25,11223,54.6754,4592
62788,2013-12-25,15045,54.6754,4592
62836,2013-12-26,25894,54.6754,4592
63568,2014-01-04,26639,54.6754,4592
63841,2014-01-08,26345,54.6754,4592
64318,2014-01-16,26332,54.6754,4592
64697,2014-01-21,25258,54.6754,4592
65107,2014-01-28,25933,54.6754,4592
65345,2014-01-29,26244,54.6754,4592
66045,2014-02-09,18037,54.6754,4592
66277,2014-02-13,26088,54.6754,4592
66452,2014-02-16,26525,54.6754,4592
67708,2014-03-06,26501,54.6754,4592
67982,2014-03-10,26477,54.6754,4592
68562,2014-03-19,26065,54.6754,4592
68641,2014-03-20,26523,54.6754,4592
68691,2014-03-21,14077,54.6754,4592
68814,2014-03-23,17072,54.6754,4592
69027,2014-03-26,14060,54.6754,4592
71242,2014-04-23,17817,54.6754,4592
71716,2014-04-30,11520,54.6754,4592
73413,2014-05-21,12008,54.6754,4592
73827,2014-05-26,19908,54.6754,4592
74425,2014-06-08,11223,54.6754,4592
74546,2014-06-12,16462,54.6754,4592
74858,2014-06-22,26008,54.6754,4592
74888,2014-06-23,25932,54.6754,4592
75054,2014-06-28,17851,54.6754,4592
72455,2014-05-08,23150,54.3881,4593
52887,2013-07-20,21565,54.1229,4594
54413,2013-08-14,11802,54.1229,4594
56070,2013-09-12,22843,54.1229,4594
62731,2013-12-24,11658,54.1229,4594
67682,2014-03-05,12982,54.1229,4594
69971,2014-04-05,14695,54.1229,4594
73683,2014-05-24,13028,54.1229,4594
52137,2013-07-05,21120,54.1119,4595
52260,2013-07-07,26233,54.1119,4595
52584,2013-07-14,25820,54.1119,4595
52617,2013-07-15,11957,54.1119,4595
53104,2013-07-24,13696,54.1119,4595
53951,2013-08-06,21680,54.1119,4595
54691,2013-08-19,22569,54.1119,4595
54916,2013-08-23,17709,54.1119,4595
55034,2013-08-26,12776,54.1119,4595
57820,2013-10-11,14153,54.1119,4595
57879,2013-10-12,24133,54.1119,4595
58104,2013-10-16,22796,54.1119,4595
58354,2013-10-21,11507,54.1119,4595
58566,2013-10-24,27816,54.1119,4595
58595,2013-10-25,19630,54.1119,4595
58671,2013-10-26,18181,54.1119,4595
58742,2013-10-27,19045,54.1119,4595
59107,2013-10-30,27840,54.1119,4595
59180,2013-10-31,13569,54.1119,4595
60185,2013-11-15,24243,54.1119,4595
60216,2013-11-15,11434,54.1119,4595
60324,2013-11-17,12920,54.1119,4595
60801,2013-11-24,22507,54.1119,4595
60869,2013-11-25,26208,54.1119,4595
61002,2013-11-27,11419,54.1119,4595
61298,2013-11-30,18155,54.1119,4595
61625,2013-12-06,22553,54.1119,4595
61701,2013-12-07,25503,54.1119,4595
61763,2013-12-08,16563,54.1119,4595
61822,2013-12-09,22588,54.1119,4595
61999,2013-12-12,11342,54.1119,4595
62292,2013-12-17,16487,54.1119,4595
62475,2013-12-20,19762,54.1119,4595
62718,2013-12-24,16652,54.1119,4595
62846,2013-12-26,17710,54.1119,4595
62909,2013-12-27,21821,54.1119,4595
63091,2013-12-30,14968,54.1119,4595
63440,2014-01-02,19629,54.1119,4595
63468,2014-01-02,11384,54.1119,4595
63497,2014-01-03,11185,54.1119,4595
63650,2014-01-05,22545,54.1119,4595
64178,2014-01-14,11501,54.1119,4595
64207,2014-01-14,21086,54.1119,4595
64415,2014-01-17,16590,54.1119,4595
65911,2014-02-07,14550,54.1119,4595
65916,2014-02-07,19183,54.1119,4595
66290,2014-02-13,21842,54.1119,4595
66520,2014-02-17,13159,54.1119,4595
66669,2014-02-19,28910,54.1119,4595
67171,2014-02-27,16279,54.1119,4595
67807,2014-03-07,22496,54.1119,4595
68342,2014-03-16,11975,54.1119,4595
68624,2014-03-20,11253,54.1119,4595
