CustomerID,SalesOrderID,OrderDate,TotalDue,PreviousOrderValue,ChangeFromPreviousOrder
26226,61828,2013-12-09,5.514,,
26227,69325,2014-03-30,1889.5279,,
26228,68350,2014-03-16,1879.594,,
26229,69240,2014-03-28,2673.0613,,
26230,68064,2014-03-11,2649.8453,,
26231,70830,2014-04-17,1950.2808,,
26232,56675,2013-09-23,5.514,,
26233,52260,2013-07-07,54.1119,,
26234,46795,2012-06-12,2264.2536,,
26234,70154,2014-04-07,1374.4432,2264.2536,-889.8104000000001
26235,50019,2013-03-12,2410.6266,,
26236,74730,2014-06-18,66.2779,,
26237,53146,2013-07-25,30.1444,,
26238,46764,2012-06-09,2264.2536,,
26238,70363,2014-04-10,1381.0732,2264.2536,-883.1804
26239,70392,2014-04-11,57.4158,,
26240,56871,2013-09-27,33.1279,,
26241,46883,2012-06-23,2288.9187,,
26241,70230,2014-04-08,1379.9572,2288.9187,-908.9615000000001
26242,56560,2013-09-21,75.0627,,
26243,72524,2014-05-09,30.1444,,
26244,65345,2014-01-29,54.6754,,
26245,46914,2012-06-28,2288.9187,,
26245,63987,2014-01-10,2673.0613,2288.9187,384.1425999999997
26246,67709,2014-03-06,30.1444,,
26247,46796,2012-06-12,2264.2536,,
26247,64602,2014-01-19,2673.0613,2264.2536,408.80769999999984
26248,61606,2013-12-06,76.2119,,
26249,46775,2012-06-10,2288.9187,,
26250,52735,2013-07-17,172.6784,,
26251,72873,2014-05-14,76.2119,,
26252,46748,2012-06-07,2264.2536,,
26252,71200,2014-04-22,1382.4876,2264.2536,-881.7660000000001
26253,59926,2013-11-11,37.5479,,
26254,62100,2013-12-14,37.5479,,
26255,67787,2014-03-07,40.0784,,
26256,68040,2014-03-11,103.2733,,
26257,65646,2014-02-03,91.6598,,
26258,67855,2014-03-08,40.0784,,
26259,55469,2013-09-01,76.2119,,
26260,58303,2013-10-20,103.2733,,
26261,56499,2013-09-20,215.7734,,
26262,60339,2013-11-17,76.2119,,
26263,54486,2013-08-16,32.034,,
26264,54777,2013-08-21,34.5644,,
26265,69808,2014-04-03,40.0784,,
26266,58493,2013-10-23,103.2733,,
26267,68751,2014-03-22,23.7465,,
26268,57440,2013-10-04,66.8194,,
26269,64817,2014-01-23,15.4479,,
26270,62783,2013-12-25,5.514,,
26271,62592,2013-12-22,26.2769,,
26272,52337,2013-07-09,66.8194,,
26273,61283,2013-11-30,66.8194,,
26274,58553,2013-10-24,23.7465,,
26275,61870,2013-12-10,30.1444,,
26276,46915,2012-06-28,2264.2536,,
26276,71078,2014-04-20,1450.6661,2264.2536,-813.5875000000001
26277,47201,2012-07-15,2288.9187,,
26277,72052,2014-05-02,1381.0732,2288.9187,-907.8455000000001
26278,52173,2013-07-06,33.1279,,
26279,50608,2013-04-26,2410.6266,,
26280,47158,2012-07-11,2264.2536,,
26280,73479,2014-05-21,1381.0732,2264.2536,-883.1804
26281,47169,2012-07-12,2288.9187,,
26281,73166,2014-05-17,1396.5211,2288.9187,-892.3976000000002
26282,73436,2014-05-21,136.9648,,
26283,47096,2012-07-03,2288.9187,,
26283,73316,2014-05-19,1436.3122,2288.9187,-852.6065000000001
26284,67790,2014-03-07,30.1444,,
26285,47202,2012-07-15,2288.9187,,
26285,72628,2014-05-10,1367.7911,2288.9187,-921.1276000000003
26286,47196,2012-07-14,2264.2536,,
26286,73317,2014-05-19,1391.2724,2264.2536,-872.9812
26287,58088,2013-10-16,38.9292,,
26288,74628,2014-06-15,30.1444,,
26289,60855,2013-11-25,33.1279,,
26290,47140,2012-07-08,2288.9187,,
26290,73081,2014-05-16,1352.3432,2288.9187,-936.5755000000001
26291,54211,2013-08-11,38.9292,,
26292,47301,2012-07-25,2264.2536,,
26292,63683,2014-01-05,2659.7792,2264.2536,395.52559999999994
26293,47074,2012-06-30,2264.2536,,
26293,65013,2014-01-26,2658.63,2264.2536,394.3764000000001
26294,50366,2013-04-02,2699.9018,,
26295,47229,2012-07-18,2264.2536,,
26295,72257,2014-05-05,1381.0732,2264.2536,-883.1804
26296,47134,2012-07-07,2288.9187,,
26296,73848,2014-05-26,1418.6211,2288.9187,-870.2976000000001
26297,47289,2012-07-24,2264.2536,,
26297,73621,2014-05-23,1367.7911,2264.2536,-896.4625000000001
26298,47182,2012-07-13,2288.9187,,
26298,72563,2014-05-09,1402.0682,2288.9187,-886.8505000000002
26299,47216,2012-07-17,2264.2536,,
26299,72927,2014-05-14,1489.308,2264.2536,-774.9456
26300,47159,2012-07-11,2264.2536,,
26300,72332,2014-05-06,1381.0732,2264.2536,-883.1804
26301,47205,2012-07-16,2288.9187,,
26301,64235,2014-01-14,2666.4313,2288.9187,377.5126
26302,47080,2012-07-01,2264.2536,,
26302,73165,2014-05-17,1445.6826,2264.2536,-818.5709999999999
26303,47310,2012-07-26,2288.9187,,
26303,74138,2014-05-30,1381.0732,2288.9187,-907.8455000000001
26304,47342,2012-07-30,2264.2536,,
26304,73477,2014-05-21,1342.4093,2264.2536,-921.8443
26305,47261,2012-07-21,2264.2536,,
26305,73240,2014-05-18,1352.3432,2264.2536,-911.9104
26306,47598,2012-08-20,2264.2536,,
26306,51669,2013-06-28,830.2307,2264.2536,-1434.0229
26307,47505,2012-08-08,2288.9187,,
26307,51433,2013-06-14,858.9607,2288.9187,-1429.958
26308,47515,2012-08-09,2288.9187,,
26308,51614,2013-06-25,879.9557,2288.9187,-1408.9630000000002
26309,47516,2012-08-09,2264.2536,,
26309,51564,2013-06-22,830.2307,2264.2536,-1434.0229
26310,50343,2013-03-31,2410.6266,,
26311,47630,2012-08-25,2288.9187,,
26311,51494,2013-06-18,830.2307,2288.9187,-1458.688
26312,47590,2012-08-19,2288.9187,,
26312,51329,2013-06-08,895.4036,2288.9187,-1393.5151
26313,47591,2012-08-19,2264.2536,,
26313,64440,2014-01-17,2694.0563,2264.2536,429.8027000000002
26314,58040,2013-10-15,98.3229,,
26315,47575,2012-08-17,2264.2536,,
26315,53124,2013-07-24,857.8447,2264.2536,-1406.4089
26316,47222,2012-07-18,1105.4834,,
26317,47640,2012-08-27,2288.9187,,
26317,52765,2013-07-17,874.4086,2288.9187,-1414.5101000000002
26318,64329,2014-01-16,15.4479,,
26319,47638,2012-08-26,2264.2536,,
26319,64723,2014-01-21,2659.7792,2264.2536,395.52559999999994
26320,47461,2012-07-31,2288.9187,,
26320,65075,2014-01-27,2644.3313,2288.9187,355.41259999999966
26321,47873,2012-09-18,1105.4834,,
26321,61646,2013-12-06,612.1369,1105.4834,-493.3465000000001
26322,47608,2012-08-22,2288.9187,,
26322,53444,2013-07-30,929.1282,2288.9187,-1359.7905
26323,70886,2014-04-18,30.1444,,
26324,47506,2012-08-08,2288.9187,,
26324,64603,2014-01-19,2644.3313,2288.9187,355.41259999999966
26325,47631,2012-08-25,2288.9187,,
26325,64890,2014-01-24,2659.7792,2288.9187,370.8604999999998
26326,47540,2012-08-12,2264.2536,,
26326,65147,2014-01-28,2644.3313,2264.2536,380.0776999999998
26327,47599,2012-08-20,2264.2536,,
26327,64237,2014-01-14,2634.3974,2264.2536,370.1437999999998
26328,47848,2012-09-15,2264.2536,,
26328,63684,2014-01-05,2728.3003,2264.2536,464.0466999999999
26329,47766,2012-09-04,2264.2536,,
26329,54518,2013-08-16,896.5086,2264.2536,-1367.745
26330,47762,2012-09-03,2288.9187,,
26330,54029,2013-08-07,829.0815,2288.9187,-1459.8372000000002
26331,47851,2012-09-16,2264.2536,,
26331,55916,2013-09-08,830.2307,2264.2536,-1434.0229
26332,64318,2014-01-16,54.6754,,
26333,57549,2013-10-06,35.6584,,
26334,67220,2014-02-28,30.1444,,
26335,56076,2013-09-12,98.8533,,
26336,74761,2014-06-19,30.1444,,
26337,56769,2013-09-25,33.1279,,
26338,47814,2012-09-11,2264.2536,,
26338,65146,2014-01-28,2673.0613,2264.2536,408.80769999999984
26339,47860,2012-09-17,2288.9187,,
26339,63541,2014-01-03,2634.3974,2288.9187,345.47869999999966
26340,53145,2013-07-25,71.7919,,
26341,60059,2013-11-13,27.614,,
26342,47852,2012-09-16,2288.9187,,
26342,63608,2014-01-04,2671.9453,2288.9187,383.0265999999997
26343,47765,2012-09-04,2264.2536,,
26343,56531,2013-09-20,830.2307,2264.2536,-1434.0229
26344,47894,2012-09-20,2264.2536,,
26344,56217,2013-09-14,820.2968,2264.2536,-1443.9568
26345,63841,2014-01-08,54.6754,,
26346,60706,2013-11-23,71.7919,,
26347,68903,2014-03-24,27.614,,
26348,52434,2013-07-11,99.4169,,
26349,55518,2013-09-02,30.1444,,
26350,58735,2013-10-27,5.514,,
26351,47915,2012-09-23,2264.2536,,
26351,56063,2013-09-11,830.2307,2264.2536,-1434.0229
26352,67502,2014-03-03,1949.1869,,
26353,70088,2014-04-06,1960.2148,,
26354,71427,2014-04-26,1934.8329,,
26355,72307,2014-05-06,69.5929,,
26356,58540,2013-10-23,635.3529,,
26357,56941,2013-09-28,858.9607,,
26358,58051,2013-10-15,26.2769,,
26359,58346,2013-10-20,663.5083,,
26360,58347,2013-10-20,596.689,,
26361,75082,2014-06-29,59.6479,,
26362,68535,2014-03-18,2674.4757,,
26363,71024,2014-04-20,1928.1919,,
26364,63911,2014-01-09,43.0729,,
26365,53645,2013-07-31,69.5929,,
26366,70125,2014-04-07,55.2169,,
26367,60720,2013-11-23,86.7204,,
26368,68054,2014-03-11,59.659,,
26369,75056,2014-06-28,59.659,,
26370,64828,2014-01-23,26.2769,,
26371,74996,2014-06-26,37.5479,,
26372,57955,2013-10-13,606.6229,,
26373,47892,2012-09-20,1105.4834,,
26373,63872,2014-01-08,624.8444,1105.4834,-480.6390000000001
26374,74846,2014-06-22,136.9979,,
26375,47770,2012-09-04,865.204,,
26375,71130,2014-04-21,1313.2483,865.204,448.0443
26376,68639,2014-03-20,134.7327,,
26377,72090,2014-05-03,44.1779,,
26378,68847,2014-03-23,66.8194,,
26379,62291,2013-12-17,1971.2758,,
26380,63032,2013-12-29,37.5479,,
26381,51546,2013-06-22,2785.5172,,
26382,51662,2013-06-28,2699.9018,,
26383,63583,2014-01-04,37.5479,,
26384,66397,2014-02-15,37.5479,,
26385,71529,2014-04-27,26.2769,,
26386,64796,2014-01-23,1961.8944,,
26387,71050,2014-04-20,5.514,,
26388,72589,2014-05-10,2602.2529,,
26389,56885,2013-09-27,40.0784,,
26390,63556,2014-01-04,1907.2079,,
26391,58747,2013-10-27,76.2119,,
26392,55946,2013-09-09,66.8194,,
26393,60080,2013-11-13,23.7465,,
26394,67931,2014-03-09,37.5479,,
26395,52606,2013-07-14,28.1554,,
26396,74747,2014-06-18,131.4508,,
26397,70343,2014-04-10,44.1779,,
26398,65397,2014-01-30,1943.6398,,
26399,53413,2013-07-30,2810.5012,,
26400,54011,2013-08-07,146.9429,,
26401,52646,2013-07-15,43.0729,,
26402,60356,2013-11-17,32.034,,
26403,65840,2014-02-06,46.3327,,
26404,73707,2014-05-24,1961.8944,,
26405,66237,2014-02-12,40.0784,,
26406,73265,2014-05-19,2579.5783,,
26407,53749,2013-08-02,139.5394,,
26408,65120,2014-01-28,43.0729,,
26409,54406,2013-08-14,74.5765,,
26410,61944,2013-12-11,32.034,,
26411,53695,2013-08-01,65.1729,,
26412,68920,2014-03-24,61.7806,,
26413,68919,2014-03-24,64.6094,,
26414,52358,2013-07-09,64.6094,,
26415,74835,2014-06-21,76.2119,,
26416,61821,2013-12-09,98.3119,,
26417,59367,2013-11-03,6.9394,,
26418,61699,2013-12-07,40.0784,,
26419,60803,2013-11-24,37.5479,,
26420,52370,2013-07-10,2699.9018,,
26421,68960,2014-03-25,66.8194,,
26422,48197,2012-10-17,865.204,,
26422,71193,2014-04-22,1323.7569,865.204,458.55290000000014
26423,48236,2012-10-23,865.204,,
26423,70433,2014-04-11,1346.9729,865.204,481.76890000000003
26424,53776,2013-08-03,87.8144,,
26425,65401,2014-01-30,77.339,,
26426,72362,2014-05-07,77.339,,
26427,71156,2014-04-22,136.9979,,
26428,66439,2014-02-16,77.339,,
26429,48276,2012-10-28,865.204,,
26429,69845,2014-04-03,1276.8054,865.204,411.6014
26430,66835,2014-02-22,77.339,,
26431,73105,2014-05-17,26.2769,,
26432,56803,2013-09-26,136.9979,,
26433,48158,2012-10-10,865.204,,
26433,69625,2014-03-31,1238.1415,865.204,372.9375
26434,60568,2013-11-21,77.339,,
26435,48263,2012-10-26,865.204,,
26435,71469,2014-04-26,1297.8004,865.204,432.59640000000013
26436,48124,2012-10-05,865.204,,
26436,70576,2014-04-13,1297.8004,865.204,432.59640000000013
26437,48264,2012-10-26,865.204,,
26437,71751,2014-04-30,1293.3804,865.204,428.17640000000006
26438,48164,2012-10-11,865.204,,
26438,70224,2014-04-08,1276.8054,865.204,411.6014
26439,48114,2012-10-04,865.204,,
26439,69707,2014-04-01,1276.8054,865.204,411.6014
26440,48196,2012-10-17,865.204,,
26440,71199,2014-04-22,1297.8004,865.204,432.59640000000013
26441,73648,2014-05-24,87.2729,,
26442,48115,2012-10-04,865.204,,
26442,69779,2014-04-02,1256.1198,865.204,390.9158
26443,48190,2012-10-16,865.204,,
26443,71000,2014-04-19,1276.8054,865.204,411.6014
26444,48226,2012-10-22,865.204,,
26444,69778,2014-04-02,1277.0706,865.204,411.86660000000006
26445,48204,2012-10-19,865.204,,
26445,71543,2014-04-27,1276.8054,865.204,411.6014
26446,74973,2014-06-26,87.2729,,
26447,48474,2012-11-05,865.204,,
26447,74004,2014-05-28,1276.8054,865.204,411.6014
26448,64970,2014-01-26,23.7465,,
26449,55111,2013-08-27,5.514,,
26450,68417,2014-03-17,33.6804,,
26451,62184,2013-12-15,30.1444,,
26452,56031,2013-09-11,66.2779,,
26453,67983,2014-03-10,59.6148,,
26454,62893,2013-12-27,30.1444,,
26455,58789,2013-10-28,33.1279,,
26456,71168,2014-04-22,44.1779,,
26457,54209,2013-08-11,98.8533,,
26458,59662,2013-11-07,35.6584,,
26459,64969,2014-01-26,71.7919,,
26460,74727,2014-06-18,27.614,,
26461,74231,2014-06-02,65.1729,,
26462,66385,2014-02-15,30.1444,,
26463,67092,2014-02-26,30.1444,,
26464,69329,2014-03-30,66.2779,,
26465,54390,2013-08-14,30.1444,,
26466,59350,2013-11-03,27.614,,
26467,72079,2014-05-03,35.6584,,
26468,52424,2013-07-11,30.1444,,
26469,53887,2013-08-05,71.7919,,
26470,54442,2013-08-15,38.9292,,
26471,65106,2014-01-28,27.614,,
26472,54727,2013-08-20,127.0308,,
26473,63639,2014-01-05,98.8533,,
26474,62785,2013-12-25,15.4479,,
26475,60340,2013-11-17,33.6804,,
26476,63772,2014-01-07,33.6804,,
26477,67982,2014-03-10,54.6754,,
26478,62300,2013-12-17,54.6754,,
26479,67913,2014-03-09,35.6584,,
26480,52684,2013-07-16,26.2769,,
26481,47883,2012-09-19,2288.9187,,
26482,48215,2012-10-20,1105.4834,,
26483,62591,2013-12-22,28.1554,,
26484,47950,2012-09-28,2288.9187,,
26484,56325,2013-09-16,820.2968,2288.9187,-1468.6219
26485,47748,2012-09-01,2288.9187,,
26485,56326,2013-09-16,820.2968,2288.9187,-1468.6219
26486,47923,2012-09-24,2264.2536,,
26486,56370,2013-09-17,830.2307,2264.2536,-1434.0229
26487,47853,2012-09-16,2264.2536,,
26487,63682,2014-01-05,2659.7792,2264.2536,395.52559999999994
26488,53213,2013-07-26,5.514,,
26489,52126,2013-07-05,27.614,,
26490,47841,2012-09-14,2264.2536,,
26490,63803,2014-01-07,2673.0613,2264.2536,408.80769999999984
26491,48145,2012-10-09,2264.2536,,
26491,64777,2014-01-22,2674.4757,2264.2536,410.22209999999995
26492,56656,2013-09-23,33.1279,,
26493,52895,2013-07-20,71.7919,,
26494,67786,2014-03-07,30.1444,,
26495,66393,2014-02-15,65.1729,,
26496,48255,2012-10-26,1105.4834,,
26497,67435,2014-03-02,71.7919,,
26498,60397,2013-11-18,98.8533,,
26499,48193,2012-10-17,2288.9187,,
26499,57363,2013-10-02,858.9607,2288.9187,-1429.958
26500,65894,2014-02-07,27.614,,
26501,67708,2014-03-06,54.6754,,
26502,65691,2014-02-04,30.1444,,
26503,48441,2012-11-03,1105.4834,,
26504,48570,2012-11-14,1105.4834,,
26505,52240,2013-07-07,66.2779,,
26506,53204,2013-07-26,71.7919,,
26507,59294,2013-11-02,30.1444,,
26508,57760,2013-10-10,54.6754,,
26509,48205,2012-10-19,2264.2536,,
26509,58693,2013-10-26,830.2307,2264.2536,-1434.0229
26510,48229,2012-10-23,2288.9187,,
26510,58893,2013-10-29,820.2968,2288.9187,-1468.6219
26511,48219,2012-10-21,2288.9187,,
26511,65145,2014-01-28,2644.3313,2288.9187,355.41259999999966
26512,48476,2012-11-06,1105.4834,,
26513,48105,2012-10-02,2288.9187,,
26513,60751,2013-11-23,858.9607,2288.9187,-1429.958
26514,60338,2013-11-17,33.1279,,
26515,64696,2014-01-21,98.8533,,
26516,62038,2013-12-13,35.6584,,
26517,54778,2013-08-21,27.614,,
26518,68168,2014-03-13,35.6584,,
26519,64971,2014-01-26,33.1279,,
26520,48241,2012-10-24,2264.2536,,
26520,59393,2013-11-03,860.3751,2264.2536,-1403.8785
26521,48132,2012-10-07,2288.9187,,
26521,59819,2013-11-09,829.0815,2288.9187,-1459.8372000000002
26522,63707,2014-01-06,27.614,,
26523,68641,2014-03-20,54.6754,,
26524,73435,2014-05-21,30.1444,,
26525,66452,2014-02-16,54.6754,,
26526,69037,2014-03-26,41.9127,,
26527,62970,2013-12-28,32.3323,,
26528,74163,2014-05-31,141.9594,,
26529,48970,2012-12-21,1105.4834,,
26529,63988,2014-01-10,606.6229,1105.4834,-498.8605000000001
26530,48230,2012-10-23,2264.2536,,
26530,64665,2014-01-20,2673.0613,2264.2536,408.80769999999984
26531,58494,2013-10-23,30.1444,,
26532,48242,2012-10-24,2288.9187,,
26532,65943,2014-02-07,2649.8453,2288.9187,360.9265999999998
26533,49564,2013-01-29,1105.4834,,
26533,64287,2014-01-15,695.0119,1105.4834,-410.4715000000001
26534,48128,2012-10-06,2288.9187,,
26534,65445,2014-01-30,2673.0613,2288.9187,384.1425999999997
26535,66038,2014-02-09,71.7919,,
26536,48152,2012-10-10,2288.9187,,
26536,67194,2014-02-27,2700.1228,2288.9187,411.2040999999999
26537,48200,2012-10-18,2264.2536,,
26537,66933,2014-02-23,2673.0613,2264.2536,408.80769999999984
26538,48206,2012-10-19,2288.9187,,
26538,66934,2014-02-23,2644.3313,2288.9187,355.41259999999966
26539,48167,2012-10-12,2264.2536,,
26539,66196,2014-02-11,2674.4757,2264.2536,410.22209999999995
26540,48282,2012-10-29,2264.2536,,
26540,65785,2014-02-05,2673.0613,2264.2536,408.80769999999984
26541,58260,2013-10-19,27.614,,
26542,56146,2013-09-13,30.1444,,
26543,52782,2013-07-18,15.7242,,
26544,57641,2013-10-08,23.7465,,
26545,48175,2012-10-14,2288.9187,,
26545,59468,2013-11-04,830.2307,2288.9187,-1458.688
26546,48100,2012-10-01,2288.9187,,
26546,60689,2013-11-22,857.8447,2288.9187,-1431.074
26547,48625,2012-11-18,865.204,,
26547,72269,2014-05-05,690.5919,865.204,-174.61209999999994
26548,48674,2012-11-23,865.204,,
26548,73500,2014-05-21,596.689,865.204,-268.515
26549,48691,2012-11-25,865.204,,
26549,72438,2014-05-07,639.1983,865.204,-226.00569999999993
26550,63515,2014-01-03,103.2954,,
26551,52688,2013-07-16,32.034,,
26552,60578,2013-11-21,52.9958,,
26553,73052,2014-05-16,76.2119,,
26554,69810,2014-04-03,76.2119,,
26555,64260,2014-01-15,30.1444,,
26556,58206,2013-10-18,40.0784,,
26557,57808,2013-10-11,48.8631,,
26558,61788,2013-12-09,6.9394,,
26559,58031,2013-10-15,43.0729,,
26560,48533,2012-11-10,865.204,,
26560,72128,2014-05-03,677.8623,865.204,-187.34169999999995
26561,48560,2012-11-12,865.204,,
26561,73181,2014-05-17,612.1369,865.204,-253.06709999999998
26562,48561,2012-11-12,865.204,,
26562,68447,2014-03-17,1262.3741,865.204,397.17010000000005
26563,48729,2012-11-29,865.204,,
26563,68787,2014-03-22,1297.8004,865.204,432.59640000000013
26564,75092,2014-06-30,55.2169,,
26565,74222,2014-06-02,26.2769,,
26566,48502,2012-11-08,865.204,,
26566,67746,2014-03-06,1363.5258,865.204,498.32179999999994
26567,48492,2012-11-07,865.204,,
26567,72101,2014-05-03,1297.8004,865.204,432.59640000000013
26568,48587,2012-11-15,865.204,,
26568,73846,2014-05-26,1297.8004,865.204,432.59640000000013
26569,48588,2012-11-15,865.204,,
26569,72918,2014-05-14,1276.8054,865.204,411.6014
26570,48626,2012-11-18,865.204,,
26570,73015,2014-05-15,1297.8004,865.204,432.59640000000013
26571,48577,2012-11-14,865.204,,
26571,72490,2014-05-08,1276.8054,865.204,411.6014
26572,50367,2013-04-02,1105.4834,,
26573,52229,2013-07-07,76.2119,,
26574,70475,2014-04-12,32.034,,
26575,48153,2012-10-10,2264.2536,,
26575,60299,2013-11-16,929.6476,2264.2536,-1334.606
26576,59156,2013-10-31,32.034,,
26577,59225,2013-11-01,76.2119,,
26578,69330,2014-03-30,64.6094,,
26579,48231,2012-10-23,2264.2536,,
26579,59255,2013-11-01,874.4086,2264.2536,-1389.845
26580,74315,2014-06-05,76.2119,,
26581,48224,2012-10-22,2288.9187,,
26581,60748,2013-11-23,830.2307,2288.9187,-1458.688
26582,50582,2013-04-23,1105.4834,,
26583,62185,2013-12-15,40.0784,,
26584,51935,2013-07-01,37.5479,,
26585,48419,2012-10-31,865.204,,
26585,73391,2014-05-20,1238.1415,865.204,372.9375
26586,62249,2013-12-16,32.034,,
26587,48485,2012-11-06,865.204,,
26587,73564,2014-05-22,1256.8602,865.204,391.6562000000001
26588,48876,2012-12-09,865.204,,
26588,72829,2014-05-13,1276.8054,865.204,411.6014
26589,49023,2012-12-28,865.204,,
26589,72330,2014-05-06,1307.7344,865.204,442.5304000000001
26590,68544,2014-03-19,77.339,,
26591,48949,2012-12-18,865.204,,
26591,72103,2014-05-03,1297.8004,865.204,432.59640000000013
26592,58643,2013-10-26,87.2729,,
26593,73355,2014-05-20,30.1444,,
26594,59665,2013-11-07,33.1279,,
26595,74382,2014-06-07,27.614,,
26596,59771,2013-11-09,40.0784,,
26597,74512,2014-06-11,76.2119,,
26598,52227,2013-07-07,37.5479,,
26599,52588,2013-07-14,32.034,,
26600,48182,2012-10-15,2264.2536,,
26600,60749,2013-11-23,830.2307,2264.2536,-1434.0229
26601,48201,2012-10-18,2288.9187,,
26601,59256,2013-11-01,874.4086,2288.9187,-1414.5101000000002
26602,48495,2012-11-08,2264.2536,,
26602,65498,2014-01-31,2673.0613,2264.2536,408.80769999999984
26603,48496,2012-11-08,2264.2536,,
26603,66623,2014-02-18,2694.0563,2264.2536,429.8027000000002
26604,48565,2012-11-13,2264.2536,,
26604,66491,2014-02-16,2644.3313,2264.2536,380.0776999999998
26605,75007,2014-06-27,30.1444,,
26606,48497,2012-11-08,2264.2536,,
26606,60940,2013-11-26,929.6476,2264.2536,-1334.606
26607,48660,2012-11-22,2288.9187,,
26607,59334,2013-11-02,820.2968,2288.9187,-1468.6219
26608,48679,2012-11-24,2288.9187,,
26608,60750,2013-11-23,895.4036,2288.9187,-1393.5151
26609,48604,2012-11-17,2288.9187,,
26609,66362,2014-02-14,2694.0563,2288.9187,405.1376
26610,48648,2012-11-21,2288.9187,,
26610,65384,2014-01-29,2694.0563,2288.9187,405.1376
26611,48477,2012-11-06,2288.9187,,
26611,66421,2014-02-15,2673.0613,2288.9187,384.1425999999997
26612,68752,2014-03-22,64.6094,,
26613,74816,2014-06-21,153.5508,,
26614,48594,2012-11-16,2264.2536,,
26614,60027,2013-11-12,820.2968,2264.2536,-1443.9568
26615,50445,2013-04-09,1105.4834,,
26616,48605,2012-11-17,2264.2536,,
26616,62147,2013-12-14,830.2307,2264.2536,-1434.0229
26617,48527,2012-11-10,2288.9187,,
26617,62224,2013-12-15,895.4036,2288.9187,-1393.5151
26618,48444,2012-11-03,2264.2536,,
26618,63050,2013-12-29,858.9607,2264.2536,-1405.2929
26619,48431,2012-11-01,2288.9187,,
26619,64436,2014-01-17,995.9918,2288.9187,-1292.9269000000002
26620,43836,2011-06-29,772.5036,,
26621,67505,2014-03-03,32.034,,
26622,48554,2012-11-12,2264.2536,,
26622,63486,2014-01-02,852.3307,2264.2536,-1411.9229
26623,48630,2012-11-20,2264.2536,,
26623,63802,2014-01-07,875.5357,2264.2536,-1388.7179
26624,48695,2012-11-26,2264.2536,,
26624,64940,2014-01-25,858.9607,2264.2536,-1405.2929
26625,48647,2012-11-21,2288.9187,,
26625,64230,2014-01-14,835.7447,2288.9187,-1453.1740000000002
26626,48465,2012-11-05,2288.9187,,
26626,67005,2014-02-24,906.4426,2288.9187,-1382.4761000000003
26627,48678,2012-11-24,2264.2536,,
26627,66308,2014-02-13,820.2968,2264.2536,-1443.9568
26628,57860,2013-10-12,40.0784,,
26629,44005,2011-07-19,772.5036,,
26630,44436,2011-09-21,772.5036,,
26631,48510,2012-11-09,2288.9187,,
26631,66753,2014-02-20,820.2968,2288.9187,-1468.6219
26632,48581,2012-11-15,2288.9187,,
26632,66622,2014-02-18,858.9607,2288.9187,-1429.958
26633,48430,2012-11-01,2264.2536,,
26633,69227,2014-03-28,922.4651,2264.2536,-1341.7885
26634,48415,2012-10-31,2288.9187,,
26634,71079,2014-04-20,911.9565,2288.9187,-1376.9622000000002
26635,48511,2012-11-09,2264.2536,,
26635,69851,2014-04-03,874.4086,2264.2536,-1389.845
26636,62833,2013-12-26,40.0784,,
26637,74282,2014-06-04,64.6094,,
26638,48529,2012-11-10,2264.2536,,
26638,65617,2014-02-02,2728.3003,2264.2536,464.0466999999999
26639,63568,2014-01-04,54.6754,,
26640,44466,2011-09-28,772.5036,,
26640,64367,2014-01-16,650.8008,772.5036,-121.70280000000002
26641,48473,2012-11-05,2288.9187,,
26641,66754,2014-02-20,2644.3313,2288.9187,355.41259999999966
26642,48480,2012-11-06,2288.9187,,
26642,65385,2014-01-29,2673.0613,2288.9187,384.1425999999997
26643,44721,2011-10-27,772.5036,,
26644,48608,2012-11-17,2264.2536,,
26644,73315,2014-05-19,835.7447,2264.2536,-1428.5089
26645,48450,2012-11-03,2264.2536,,
26645,72627,2014-05-10,830.2307,2264.2536,-1434.0229
26646,48609,2012-11-17,2288.9187,,
26646,72925,2014-05-14,995.9918,2288.9187,-1292.9269000000002
26647,48698,2012-11-26,2264.2536,,
26647,72419,2014-05-07,929.1282,2264.2536,-1335.1254
26648,70108,2014-04-07,30.1444,,
26649,48410,2012-10-30,2264.2536,,
26649,67250,2014-02-28,2634.3974,2264.2536,370.1437999999998
26650,48597,2012-11-16,2288.9187,,
26650,66875,2014-02-22,2634.3974,2288.9187,345.47869999999966
26651,48986,2012-12-22,865.204,,
26651,72170,2014-05-04,1297.8004,865.204,432.59640000000013
26652,48857,2012-12-07,865.204,,
26652,73238,2014-05-18,1276.8054,865.204,411.6014
26653,48903,2012-12-12,865.204,,
26653,72104,2014-05-03,1276.8054,865.204,411.6014
26654,49024,2012-12-28,865.204,,
26654,51472,2013-06-17,622.9659,865.204,-242.23809999999992
26655,48987,2012-12-22,865.204,,
26655,51328,2013-06-08,596.689,865.204,-268.515
26656,48973,2012-12-21,865.204,,
26656,51579,2013-06-23,622.0708,865.204,-243.1332
26657,48877,2012-12-09,865.204,,
26657,51470,2013-06-17,635.3529,865.204,-229.85109999999997
26658,48919,2012-12-14,865.204,,
26658,51418,2013-06-13,671.7958,865.204,-193.40819999999997
26659,74556,2014-06-13,77.339,,
26660,49008,2012-12-25,865.204,,
26660,67391,2014-03-01,1297.8004,865.204,432.59640000000013
26661,48998,2012-12-24,865.204,,
