SalesOrderID,OrderDate,CustomerID,TotalDue,RowNumberRank,RankValue,DenseRankValue
68355,2014-03-16,15572,36.023,27030,26960,4669
68642,2014-03-20,25170,36.023,27031,26960,4669
68698,2014-03-21,23741,36.023,27032,26960,4669
69593,2014-03-31,24949,36.023,27033,26960,4669
70329,2014-04-10,11200,36.023,27034,26960,4669
70341,2014-04-10,15713,36.023,27035,26960,4669
70615,2014-04-14,11276,36.023,27036,26960,4669
70617,2014-04-14,24628,36.023,27037,26960,4669
70783,2014-04-16,14201,36.023,27038,26960,4669
70959,2014-04-19,25377,36.023,27039,26960,4669
71111,2014-04-21,25766,36.023,27040,26960,4669
71112,2014-04-21,25039,36.023,27041,26960,4669
71113,2014-04-21,24636,36.023,27042,26960,4669
71300,2014-04-24,25041,36.023,27043,26960,4669
71699,2014-04-30,16611,36.023,27044,26960,4669
72205,2014-05-05,16106,36.023,27045,26960,4669
72206,2014-05-05,24934,36.023,27046,26960,4669
72207,2014-05-05,24937,36.023,27047,26960,4669
72209,2014-05-05,23802,36.023,27048,26960,4669
72523,2014-05-09,25376,36.023,27049,26960,4669
72889,2014-05-14,15119,36.023,27050,26960,4669
73201,2014-05-18,11276,36.023,27051,26960,4669
73675,2014-05-24,28433,36.023,27052,26960,4669
73732,2014-05-25,25279,36.023,27053,26960,4669
73815,2014-05-26,11276,36.023,27054,26960,4669
74344,2014-06-06,14371,36.023,27055,26960,4669
74427,2014-06-08,16370,36.023,27056,26960,4669
74482,2014-06-10,25282,36.023,27057,26960,4669
74630,2014-06-15,24623,36.023,27058,26960,4669
74924,2014-06-24,25375,36.023,27059,26960,4669
75065,2014-06-29,16640,36.023,27060,26960,4669
51756,2013-06-30,29558,35.6741,27061,27061,4670
51797,2013-06-30,29991,35.6741,27062,27061,4670
53622,2013-07-31,29642,35.6741,27063,27061,4670
65266,2014-01-29,29948,35.6741,27064,27061,4670
67281,2014-03-01,29604,35.6741,27065,27061,4670
69494,2014-03-31,29989,35.6741,27066,27061,4670
71946,2014-05-01,29741,35.6741,27067,27061,4670
52083,2013-07-04,11300,35.6694,27068,27068,4671
52233,2013-07-07,23452,35.6694,27069,27068,4671
52382,2013-07-10,22365,35.6694,27070,27068,4671
52429,2013-07-11,23088,35.6694,27071,27068,4671
52490,2013-07-12,22090,35.6694,27072,27068,4671
52619,2013-07-15,15031,35.6694,27073,27068,4671
52630,2013-07-15,23502,35.6694,27074,27068,4671
52860,2013-07-19,23130,35.6694,27075,27068,4671
53186,2013-07-26,20234,35.6694,27076,27068,4671
53668,2013-08-01,19590,35.6694,27077,27068,4671
53999,2013-08-07,22894,35.6694,27078,27068,4671
54043,2013-08-08,21255,35.6694,27079,27068,4671
54054,2013-08-08,23472,35.6694,27080,27068,4671
54125,2013-08-09,21819,35.6694,27081,27068,4671
54274,2013-08-12,23336,35.6694,27082,27068,4671
54322,2013-08-13,20265,35.6694,27083,27068,4671
54456,2013-08-15,14863,35.6694,27084,27068,4671
54681,2013-08-19,23722,35.6694,27085,27068,4671
54731,2013-08-20,16005,35.6694,27086,27068,4671
54783,2013-08-21,17483,35.6694,27087,27068,4671
54991,2013-08-25,23023,35.6694,27088,27068,4671
55005,2013-08-25,16292,35.6694,27089,27068,4671
55521,2013-09-02,12939,35.6694,27090,27068,4671
55745,2013-09-06,16171,35.6694,27091,27068,4671
55761,2013-09-06,24223,35.6694,27092,27068,4671
55837,2013-09-07,23364,35.6694,27093,27068,4671
56038,2013-09-11,23826,35.6694,27094,27068,4671
56240,2013-09-15,22747,35.6694,27095,27068,4671
56340,2013-09-17,17057,35.6694,27096,27068,4671
56434,2013-09-19,17291,35.6694,27097,27068,4671
56504,2013-09-20,23005,35.6694,27098,27068,4671
56616,2013-09-22,23003,35.6694,27099,27068,4671
57245,2013-10-01,15640,35.6694,27100,27068,4671
57561,2013-10-06,20950,35.6694,27101,27068,4671
57646,2013-10-08,17686,35.6694,27102,27068,4671
57905,2013-10-13,15639,35.6694,27103,27068,4671
58148,2013-10-17,19751,35.6694,27104,27068,4671
58149,2013-10-17,22280,35.6694,27105,27068,4671
58212,2013-10-18,22752,35.6694,27106,27068,4671
58432,2013-10-22,23810,35.6694,27107,27068,4671
58603,2013-10-25,12944,35.6694,27108,27068,4671
58605,2013-10-25,22968,35.6694,27109,27068,4671
58793,2013-10-28,23504,35.6694,27110,27068,4671
59105,2013-10-30,17805,35.6694,27111,27068,4671
59296,2013-11-02,12140,35.6694,27112,27068,4671
59430,2013-11-04,22240,35.6694,27113,27068,4671
59721,2013-11-08,23071,35.6694,27114,27068,4671
59724,2013-11-08,19757,35.6694,27115,27068,4671
60050,2013-11-13,17287,35.6694,27116,27068,4671
60051,2013-11-13,20230,35.6694,27117,27068,4671
60205,2013-11-15,19729,35.6694,27118,27068,4671
60709,2013-11-23,23483,35.6694,27119,27068,4671
60859,2013-11-25,23193,35.6694,27120,27068,4671
60960,2013-11-27,17244,35.6694,27121,27068,4671
61098,2013-11-29,16681,35.6694,27122,27068,4671
61316,2013-12-01,21187,35.6694,27123,27068,4671
61334,2013-12-01,22239,35.6694,27124,27068,4671
61452,2013-12-03,13144,35.6694,27125,27068,4671
61975,2013-12-12,21971,35.6694,27126,27068,4671
62161,2013-12-15,17061,35.6694,27127,27068,4671
62263,2013-12-16,21049,35.6694,27128,27068,4671
62287,2013-12-17,15811,35.6694,27129,27068,4671
62552,2013-12-21,11724,35.6694,27130,27068,4671
62880,2013-12-27,17236,35.6694,27131,27068,4671
62973,2013-12-28,20143,35.6694,27132,27068,4671
63760,2014-01-07,16606,35.6694,27133,27068,4671
64146,2014-01-13,20907,35.6694,27134,27068,4671
64197,2014-01-14,23108,35.6694,27135,27068,4671
64205,2014-01-14,22812,35.6694,27136,27068,4671
64322,2014-01-16,23246,35.6694,27137,27068,4671
64341,2014-01-16,17748,35.6694,27138,27068,4671
64398,2014-01-17,18927,35.6694,27139,27068,4671
64459,2014-01-18,16170,35.6694,27140,27068,4671
64566,2014-01-19,17836,35.6694,27141,27068,4671
64911,2014-01-25,23890,35.6694,27142,27068,4671
65048,2014-01-27,20809,35.6694,27143,27068,4671
65055,2014-01-27,14862,35.6694,27144,27068,4671
65412,2014-01-30,23149,35.6694,27145,27068,4671
65760,2014-02-05,23192,35.6694,27146,27068,4671
65807,2014-02-06,19589,35.6694,27147,27068,4671
66121,2014-02-10,23598,35.6694,27148,27068,4671
66263,2014-02-13,17239,35.6694,27149,27068,4671
66321,2014-02-14,21181,35.6694,27150,27068,4671
66533,2014-02-17,12752,35.6694,27151,27068,4671
66793,2014-02-21,22902,35.6694,27152,27068,4671
66800,2014-02-21,21101,35.6694,27153,27068,4671
67222,2014-02-28,11176,35.6694,27154,27068,4671
67528,2014-03-03,20176,35.6694,27155,27068,4671
67531,2014-03-03,23615,35.6694,27156,27068,4671
67791,2014-03-07,11659,35.6694,27157,27068,4671
67862,2014-03-08,22101,35.6694,27158,27068,4671
67988,2014-03-10,22157,35.6694,27159,27068,4671
68111,2014-03-12,12936,35.6694,27160,27068,4671
68200,2014-03-14,15810,35.6694,27161,27068,4671
68423,2014-03-17,18407,35.6694,27162,27068,4671
68564,2014-03-19,23825,35.6694,27163,27068,4671
68565,2014-03-19,22183,35.6694,27164,27068,4671
68697,2014-03-21,23335,35.6694,27165,27068,4671
69755,2014-04-02,19371,35.6694,27166,27068,4671
70041,2014-04-06,23202,35.6694,27167,27068,4671
70266,2014-04-09,12431,35.6694,27168,27068,4671
70540,2014-04-13,19541,35.6694,27169,27068,4671
70787,2014-04-16,19368,35.6694,27170,27068,4671
70825,2014-04-17,21970,35.6694,27171,27068,4671
70889,2014-04-18,23448,35.6694,27172,27068,4671
70947,2014-04-19,16614,35.6694,27173,27068,4671
72083,2014-05-03,11802,35.6694,27174,27068,4671
72360,2014-05-07,21182,35.6694,27175,27068,4671
72470,2014-05-08,20906,35.6694,27176,27068,4671
72582,2014-05-10,21390,35.6694,27177,27068,4671
72806,2014-05-13,22159,35.6694,27178,27068,4671
73607,2014-05-23,19384,35.6694,27179,27068,4671
73645,2014-05-24,18727,35.6694,27180,27068,4671
73794,2014-05-26,18720,35.6694,27181,27068,4671
73900,2014-05-27,20043,35.6694,27182,27068,4671
74208,2014-06-01,24533,35.6694,27183,27068,4671
74241,2014-06-02,20168,35.6694,27184,27068,4671
74264,2014-06-03,22187,35.6694,27185,27068,4671
74330,2014-06-05,20799,35.6694,27186,27068,4671
74533,2014-06-12,16698,35.6694,27187,27068,4671
74732,2014-06-18,23361,35.6694,27188,27068,4671
74891,2014-06-23,23037,35.6694,27189,27068,4671
74902,2014-06-23,18618,35.6694,27190,27068,4671
51998,2013-07-02,17882,35.6584,27191,27191,4672
52068,2013-07-04,13635,35.6584,27192,27191,4672
52869,2013-07-19,21525,35.6584,27193,27191,4672
53036,2013-07-23,13698,35.6584,27194,27191,4672
53037,2013-07-23,18632,35.6584,27195,27191,4672
53403,2013-07-30,14061,35.6584,27196,27191,4672
53631,2013-07-31,12107,35.6584,27197,27191,4672
53696,2013-08-01,15450,35.6584,27198,27191,4672
54289,2013-08-12,17102,35.6584,27199,27191,4672
54381,2013-08-14,13116,35.6584,27200,27191,4672
54382,2013-08-14,12344,35.6584,27201,27191,4672
54432,2013-08-15,13640,35.6584,27202,27191,4672
54496,2013-08-16,16399,35.6584,27203,27191,4672
54849,2013-08-22,19078,35.6584,27204,27191,4672
55006,2013-08-25,19064,35.6584,27205,27191,4672
55035,2013-08-26,12370,35.6584,27206,27191,4672
55207,2013-08-29,20596,35.6584,27207,27191,4672
55456,2013-09-01,13628,35.6584,27208,27191,4672
55568,2013-09-03,21238,35.6584,27209,27191,4672
55641,2013-09-04,16396,35.6584,27210,27191,4672
55646,2013-09-04,17704,35.6584,27211,27191,4672
56035,2013-09-11,26181,35.6584,27212,27191,4672
56141,2013-09-13,25259,35.6584,27213,27191,4672
56614,2013-09-22,11820,35.6584,27214,27191,4672
57204,2013-09-30,26680,35.6584,27215,27191,4672
57549,2013-10-06,26333,35.6584,27216,27191,4672
57793,2013-10-11,14212,35.6584,27217,27191,4672
57863,2013-10-12,11510,35.6584,27218,27191,4672
57977,2013-10-14,25965,35.6584,27219,27191,4672
58048,2013-10-15,15446,35.6584,27220,27191,4672
58425,2013-10-22,11466,35.6584,27221,27191,4672
58496,2013-10-23,26117,35.6584,27222,27191,4672
59224,2013-11-01,26000,35.6584,27223,27191,4672
59427,2013-11-04,11091,35.6584,27224,27191,4672
59662,2013-11-07,26458,35.6584,27225,27191,4672
59859,2013-11-10,17745,35.6584,27226,27191,4672
60663,2013-11-22,14989,35.6584,27227,27191,4672
60897,2013-11-26,13523,35.6584,27228,27191,4672
61444,2013-12-03,11125,35.6584,27229,27191,4672
61482,2013-12-04,14059,35.6584,27230,27191,4672
61555,2013-12-05,11330,35.6584,27231,27191,4672
62038,2013-12-13,26516,35.6584,27232,27191,4672
62160,2013-12-15,14307,35.6584,27233,27191,4672
62264,2013-12-16,21511,35.6584,27234,27191,4672
62319,2013-12-17,18041,35.6584,27235,27191,4672
62429,2013-12-19,17718,35.6584,27236,27191,4672
62581,2013-12-22,11902,35.6584,27237,27191,4672
62657,2013-12-23,17707,35.6584,27238,27191,4672
62841,2013-12-26,17758,35.6584,27239,27191,4672
64134,2014-01-13,11711,35.6584,27240,27191,4672
64144,2014-01-13,20599,35.6584,27241,27191,4672
64458,2014-01-18,14222,35.6584,27242,27191,4672
64627,2014-01-20,14332,35.6584,27243,27191,4672
65054,2014-01-27,20585,35.6584,27244,27191,4672
65091,2014-01-28,14221,35.6584,27245,27191,4672
65573,2014-02-02,12097,35.6584,27246,27191,4672
65892,2014-02-07,11661,35.6584,27247,27191,4672
65913,2014-02-07,18044,35.6584,27248,27191,4672
66219,2014-02-12,25350,35.6584,27249,27191,4672
66344,2014-02-14,17856,35.6584,27250,27191,4672
66900,2014-02-23,25880,35.6584,27251,27191,4672
66958,2014-02-24,12034,35.6584,27252,27191,4672
67484,2014-03-03,13952,35.6584,27253,27191,4672
67725,2014-03-06,19907,35.6584,27254,27191,4672
67841,2014-03-08,11948,35.6584,27255,27191,4672
67913,2014-03-09,26479,35.6584,27256,27191,4672
68168,2014-03-13,26518,35.6584,27257,27191,4672
68289,2014-03-15,25360,35.6584,27258,27191,4672
68497,2014-03-18,17760,35.6584,27259,27191,4672
68695,2014-03-21,11784,35.6584,27260,27191,4672
68812,2014-03-23,13956,35.6584,27261,27191,4672
69049,2014-03-26,17903,35.6584,27262,27191,4672
69742,2014-04-02,25205,35.6584,27263,27191,4672
69753,2014-04-02,21520,35.6584,27264,27191,4672
70196,2014-04-08,19081,35.6584,27265,27191,4672
70251,2014-04-09,11148,35.6584,27266,27191,4672
70393,2014-04-11,17338,35.6584,27267,27191,4672
70609,2014-04-14,11262,35.6584,27268,27191,4672
72079,2014-05-03,26467,35.6584,27269,27191,4672
73128,2014-05-17,24925,35.6584,27270,27191,4672
73455,2014-05-21,17091,35.6584,27271,27191,4672
73899,2014-05-27,17880,35.6584,27272,27191,4672
74120,2014-05-30,17967,35.6584,27273,27191,4672
74386,2014-06-07,26108,35.6584,27274,27191,4672
74417,2014-06-08,12690,35.6584,27275,27191,4672
74448,2014-06-09,26103,35.6584,27276,27191,4672
74728,2014-06-18,11277,35.6584,27277,27191,4672
74807,2014-06-20,17881,35.6584,27278,27191,4672
75071,2014-06-29,25858,35.6584,27279,27191,4672
58741,2013-10-27,20354,35.6031,27280,27280,4673
60677,2013-11-22,17483,35.6031,27281,27280,4673
70288,2014-04-09,13342,35.6031,27282,27280,4673
71057,2014-04-20,14327,35.6031,27283,27280,4673
55529,2013-09-02,14454,35.3269,27284,27284,4674
55643,2013-09-04,21471,35.3269,27285,27284,4674
60008,2013-11-12,14040,35.3269,27286,27284,4674
60157,2013-11-14,19553,35.3269,27287,27284,4674
60181,2013-11-15,23330,35.3269,27288,27284,4674
62063,2013-12-13,16731,35.3269,27289,27284,4674
63590,2014-01-04,18523,35.3269,27290,27284,4674
64765,2014-01-22,17551,35.3269,27291,27284,4674
65685,2014-02-04,17331,35.3269,27292,27284,4674
65982,2014-02-08,17215,35.3269,27293,27284,4674
67373,2014-03-01,14393,35.3269,27294,27284,4674
67670,2014-03-05,18506,35.3269,27295,27284,4674
68981,2014-03-25,18146,35.3269,27296,27284,4674
72028,2014-05-02,18144,35.3269,27297,27284,4674
63574,2014-01-04,20533,35.2716,27298,27298,4675
55872,2013-09-08,24375,35.0617,27299,27299,4676
56825,2013-09-26,21095,35.0617,27300,27299,4676
63018,2013-12-29,27679,35.0617,27301,27299,4676
65839,2014-02-06,25487,35.0617,27302,27299,4676
67998,2014-03-10,27160,35.0617,27303,27299,4676
69260,2014-03-29,27510,35.0617,27304,27299,4676
74553,2014-06-13,24885,35.0617,27305,27299,4676
74595,2014-06-14,27029,35.0617,27306,27299,4676
54074,2013-08-08,12595,34.5644,27307,27307,4677
54777,2013-08-21,26264,34.5644,27308,27307,4677
57321,2013-10-02,27072,34.5644,27309,27307,4677
65920,2014-02-07,24081,34.5644,27310,27307,4677
66516,2014-02-17,16341,34.5644,27311,27307,4677
68905,2014-03-24,27444,34.5644,27312,27307,4677
71039,2014-04-20,26168,34.5644,27313,27307,4677
72234,2014-05-05,24043,34.5644,27314,27307,4677
51933,2013-07-01,11276,34.5534,27315,27315,4678
52139,2013-07-05,21840,34.5534,27316,27315,4678
52287,2013-07-08,17284,34.5534,27317,27315,4678
52390,2013-07-10,14866,34.5534,27318,27315,4678
52674,2013-07-16,14859,34.5534,27319,27315,4678
52779,2013-07-18,15125,34.5534,27320,27315,4678
52780,2013-07-18,15217,34.5534,27321,27315,4678
53244,2013-07-27,16173,34.5534,27322,27315,4678
53364,2013-07-29,28791,34.5534,27323,27315,4678
53427,2013-07-30,17992,34.5534,27324,27315,4678
53982,2013-08-07,16739,34.5534,27325,27315,4678
55066,2013-08-26,16557,34.5534,27326,27315,4678
55817,2013-09-07,14237,34.5534,27327,27315,4678
56708,2013-09-24,11500,34.5534,27328,27315,4678
57560,2013-10-06,19342,34.5534,27329,27315,4678
57642,2013-10-08,28572,34.5534,27330,27315,4678
58022,2013-10-15,13996,34.5534,27331,27315,4678
58162,2013-10-17,19523,34.5534,27332,27315,4678
58318,2013-10-20,16330,34.5534,27333,27315,4678
59173,2013-10-31,20058,34.5534,27334,27315,4678
59221,2013-11-01,28995,34.5534,27335,27315,4678
59654,2013-11-07,15148,34.5534,27336,27315,4678
59740,2013-11-08,19425,34.5534,27337,27315,4678
60132,2013-11-14,28865,34.5534,27338,27315,4678
60134,2013-11-14,29033,34.5534,27339,27315,4678
60150,2013-11-14,19914,34.5534,27340,27315,4678
60567,2013-11-21,15735,34.5534,27341,27315,4678
60637,2013-11-22,14665,34.5534,27342,27315,4678
60840,2013-11-25,17074,34.5534,27343,27315,4678
60851,2013-11-25,11711,34.5534,27344,27315,4678
61065,2013-11-28,19498,34.5534,27345,27315,4678
61496,2013-12-04,11498,34.5534,27346,27315,4678
62299,2013-12-17,29046,34.5534,27347,27315,4678
62544,2013-12-21,11287,34.5534,27348,27315,4678
62831,2013-12-26,11619,34.5534,27349,27315,4678
62879,2013-12-27,15123,34.5534,27350,27315,4678
63525,2014-01-03,19250,34.5534,27351,27315,4678
63552,2014-01-04,16733,34.5534,27352,27315,4678
63622,2014-01-05,17066,34.5534,27353,27315,4678
63883,2014-01-09,15131,34.5534,27354,27315,4678
63999,2014-01-11,16175,34.5534,27355,27315,4678
64316,2014-01-16,11176,34.5534,27356,27315,4678
64475,2014-01-18,11091,34.5534,27357,27315,4678
65117,2014-01-28,20593,34.5534,27358,27315,4678
65526,2014-02-01,19330,34.5534,27359,27315,4678
66163,2014-02-11,11277,34.5534,27360,27315,4678
66673,2014-02-19,16555,34.5534,27361,27315,4678
66960,2014-02-24,28637,34.5534,27362,27315,4678
67675,2014-03-05,14715,34.5534,27363,27315,4678
67993,2014-03-10,17084,34.5534,27364,27315,4678
68050,2014-03-11,16202,34.5534,27365,27315,4678
68206,2014-03-14,11185,34.5534,27366,27315,4678
68226,2014-03-14,16545,34.5534,27367,27315,4678
68625,2014-03-20,15583,34.5534,27368,27315,4678
68740,2014-03-22,15237,34.5534,27369,27315,4678
68889,2014-03-24,14086,34.5534,27370,27315,4678
69036,2014-03-26,28680,34.5534,27371,27315,4678
69696,2014-04-01,16421,34.5534,27372,27315,4678
69825,2014-04-03,17901,34.5534,27373,27315,4678
70314,2014-04-10,14317,34.5534,27374,27315,4678
70554,2014-04-13,18001,34.5534,27375,27315,4678
71033,2014-04-20,28815,34.5534,27376,27315,4678
71095,2014-04-21,15803,34.5534,27377,27315,4678
71097,2014-04-21,15020,34.5534,27378,27315,4678
71575,2014-04-28,28814,34.5534,27379,27315,4678
72002,2014-05-02,14669,34.5534,27380,27315,4678
72369,2014-05-07,29211,34.5534,27381,27315,4678
72976,2014-05-15,11142,34.5534,27382,27315,4678
73340,2014-05-20,14684,34.5534,27383,27315,4678
73544,2014-05-22,20578,34.5534,27384,27315,4678
73717,2014-05-25,16346,34.5534,27385,27315,4678
73945,2014-05-28,14677,34.5534,27386,27315,4678
74150,2014-05-31,15599,34.5534,27387,27315,4678
74423,2014-06-08,29244,34.5534,27388,27315,4678
74690,2014-06-17,15231,34.5534,27389,27315,4678
74754,2014-06-19,15594,34.5534,27390,27315,4678
74882,2014-06-23,28987,34.5534,27391,27315,4678
74921,2014-06-24,29024,34.5534,27392,27315,4678
52194,2013-07-06,16209,34.2219,27393,27393,4679
52195,2013-07-06,15821,34.2219,27394,27393,4679
52510,2013-07-12,13339,34.2219,27395,27393,4679
52886,2013-07-20,16927,34.2219,27396,27393,4679
52941,2013-07-21,18449,34.2219,27397,27393,4679
54224,2013-08-11,13843,34.2219,27398,27393,4679
54497,2013-08-16,20280,34.2219,27399,27393,4679
54666,2013-08-19,18704,34.2219,27400,27393,4679
54860,2013-08-22,13430,34.2219,27401,27393,4679
54951,2013-08-24,13868,34.2219,27402,27393,4679
54962,2013-08-24,18811,34.2219,27403,27393,4679
55218,2013-08-29,12951,34.2219,27404,27393,4679
55771,2013-09-06,18407,34.2219,27405,27393,4679
55784,2013-09-06,16506,34.2219,27406,27393,4679
56298,2013-09-16,14122,34.2219,27407,27393,4679
56626,2013-09-22,13985,34.2219,27408,27393,4679
56984,2013-09-29,21742,34.2219,27409,27393,4679
57514,2013-10-05,13052,34.2219,27410,27393,4679
57654,2013-10-08,13652,34.2219,27411,27393,4679
57719,2013-10-09,18677,34.2219,27412,27393,4679
57766,2013-10-10,19015,34.2219,27413,27393,4679
58158,2013-10-17,19014,34.2219,27414,27393,4679
58233,2013-10-18,13146,34.2219,27415,27393,4679
58294,2013-10-20,16738,34.2219,27416,27393,4679
58312,2013-10-20,13471,34.2219,27417,27393,4679
59110,2013-10-30,13163,34.2219,27418,27393,4679
60794,2013-11-24,14444,34.2219,27419,27393,4679
62428,2013-12-19,15001,34.2219,27420,27393,4679
62509,2013-12-20,13327,34.2219,27421,27393,4679
62697,2013-12-24,19104,34.2219,27422,27393,4679
63088,2013-12-30,15245,34.2219,27423,27393,4679
64832,2014-01-23,14093,34.2219,27424,27393,4679
65421,2014-01-30,14250,34.2219,27425,27393,4679
66113,2014-02-10,13763,34.2219,27426,27393,4679
66115,2014-02-10,15819,34.2219,27427,27393,4679
66233,2014-02-12,15813,34.2219,27428,27393,4679
67109,2014-02-26,13376,34.2219,27429,27393,4679
67603,2014-03-04,14430,34.2219,27430,27393,4679
68499,2014-03-18,13356,34.2219,27431,27393,4679
70194,2014-04-08,16058,34.2219,27432,27393,4679
71537,2014-04-27,18320,34.2219,27433,27393,4679
72465,2014-05-08,13934,34.2219,27434,27393,4679
72535,2014-05-09,20773,34.2219,27435,27393,4679
72959,2014-05-15,22029,34.2219,27436,27393,4679
73451,2014-05-21,15424,34.2219,27437,27393,4679
74440,2014-06-08,12911,34.2219,27438,27393,4679
74457,2014-06-09,19150,34.2219,27439,27393,4679
74544,2014-06-12,13481,34.2219,27440,27393,4679
74650,2014-06-15,19220,34.2219,27441,27393,4679
74839,2014-06-21,13211,34.2219,27442,27393,4679
74840,2014-06-21,16848,34.2219,27443,27393,4679
75122,2014-06-30,15868,34.2219,27444,27393,4679
46656,2012-05-30,29782,34.0951,27445,27445,4680
52603,2013-07-14,25803,33.6804,27446,27446,4681
52815,2013-07-18,21070,33.6804,27447,27446,4681
52818,2013-07-18,25521,33.6804,27448,27446,4681
53200,2013-07-26,11530,33.6804,27449,27446,4681
53814,2013-08-03,27000,33.6804,27450,27446,4681
54353,2013-08-13,25671,33.6804,27451,27446,4681
54408,2013-08-14,22562,33.6804,27452,27446,4681
54485,2013-08-16,28235,33.6804,27453,27446,4681
54564,2013-08-17,27001,33.6804,27454,27446,4681
55714,2013-09-05,21088,33.6804,27455,27446,4681
55904,2013-09-08,22378,33.6804,27456,27446,4681
56209,2013-09-14,26889,33.6804,27457,27446,4681
57989,2013-10-14,25653,33.6804,27458,27446,4681
59583,2013-11-06,24584,33.6804,27459,27446,4681
59585,2013-11-06,19969,33.6804,27460,27446,4681
60340,2013-11-17,26475,33.6804,27461,27446,4681
60643,2013-11-22,19955,33.6804,27462,27446,4681
61657,2013-12-07,19618,33.6804,27463,27446,4681
62403,2013-12-19,19962,33.6804,27464,27446,4681
63772,2014-01-07,26476,33.6804,27465,27446,4681
64095,2014-01-12,22512,33.6804,27466,27446,4681
65690,2014-02-04,27394,33.6804,27467,27446,4681
65968,2014-02-08,11520,33.6804,27468,27446,4681
66788,2014-02-21,27642,33.6804,27469,27446,4681
67647,2014-03-05,20224,33.6804,27470,27446,4681
68308,2014-03-15,21123,33.6804,27471,27446,4681
68352,2014-03-16,11661,33.6804,27472,27446,4681
68417,2014-03-17,26450,33.6804,27473,27446,4681
68829,2014-03-23,28192,33.6804,27474,27446,4681
68830,2014-03-23,11500,33.6804,27475,27446,4681
70123,2014-04-07,28451,33.6804,27476,27446,4681
70390,2014-04-11,27732,33.6804,27477,27446,4681
70555,2014-04-13,11566,33.6804,27478,27446,4681
71048,2014-04-20,20727,33.6804,27479,27446,4681
71430,2014-04-26,18793,33.6804,27480,27446,4681
71455,2014-04-26,27838,33.6804,27481,27446,4681
71639,2014-04-29,28056,33.6804,27482,27446,4681
72894,2014-05-14,22489,33.6804,27483,27446,4681
73519,2014-05-22,18322,33.6804,27484,27446,4681
51893,2013-06-30,23556,33.139,27485,27485,4682
52038,2013-07-03,23466,33.139,27486,27485,4682
52176,2013-07-06,18677,33.139,27487,27485,4682
52288,2013-07-08,21391,33.139,27488,27485,4682
52303,2013-07-08,22980,33.139,27489,27485,4682
52740,2013-07-17,11723,33.139,27490,27485,4682
52781,2013-07-18,16627,33.139,27491,27485,4682
52858,2013-07-19,23406,33.139,27492,27485,4682
52981,2013-07-22,18871,33.139,27493,27485,4682
53094,2013-07-24,12055,33.139,27494,27485,4682
53306,2013-07-28,23402,33.139,27495,27485,4682
53366,2013-07-29,15494,33.139,27496,27485,4682
53367,2013-07-29,23299,33.139,27497,27485,4682
53698,2013-08-01,18624,33.139,27498,27485,4682
53723,2013-08-02,15465,33.139,27499,27485,4682
53935,2013-08-06,23360,33.139,27500,27485,4682
54155,2013-08-10,23061,33.139,27501,27485,4682
54272,2013-08-12,22736,33.139,27502,27485,4682
54273,2013-08-12,18883,33.139,27503,27485,4682
54505,2013-08-16,14821,33.139,27504,27485,4682
54718,2013-08-20,15021,33.139,27505,27485,4682
54782,2013-08-21,22883,33.139,27506,27485,4682
55065,2013-08-26,14865,33.139,27507,27485,4682
55106,2013-08-27,18755,33.139,27508,27485,4682
55408,2013-08-31,23678,33.139,27509,27485,4682
55701,2013-09-05,22081,33.139,27510,27485,4682
55702,2013-09-05,22244,33.139,27511,27485,4682
55760,2013-09-06,22077,33.139,27512,27485,4682
56041,2013-09-11,23064,33.139,27513,27485,4682
56150,2013-09-13,12964,33.139,27514,27485,4682
56239,2013-09-15,23839,33.139,27515,27485,4682
56346,2013-09-17,23469,33.139,27516,27485,4682
56451,2013-09-19,22863,33.139,27517,27485,4682
56716,2013-09-24,13231,33.139,27518,27485,4682
56719,2013-09-24,22990,33.139,27519,27485,4682
57246,2013-10-01,15434,33.139,27520,27485,4682
57326,2013-10-02,23512,33.139,27521,27485,4682
57374,2013-10-03,17290,33.139,27522,27485,4682
57452,2013-10-04,20140,33.139,27523,27485,4682
58306,2013-10-20,22766,33.139,27524,27485,4682
58447,2013-10-22,17899,33.139,27525,27485,4682
58499,2013-10-23,11331,33.139,27526,27485,4682
58558,2013-10-24,22123,33.139,27527,27485,4682
58655,2013-10-26,23717,33.139,27528,27485,4682
58778,2013-10-28,17054,33.139,27529,27485,4682
59312,2013-11-02,17737,33.139,27530,27485,4682
59582,2013-11-06,17243,33.139,27531,27485,4682
59594,2013-11-06,23891,33.139,27532,27485,4682
59720,2013-11-08,23672,33.139,27533,27485,4682
59722,2013-11-08,22769,33.139,27534,27485,4682
59909,2013-11-11,17231,33.139,27535,27485,4682
59999,2013-11-12,22086,33.139,27536,27485,4682
60002,2013-11-12,23691,33.139,27537,27485,4682
60140,2013-11-14,22376,33.139,27538,27485,4682
60533,2013-11-20,23808,33.139,27539,27485,4682
60580,2013-11-21,11619,33.139,27540,27485,4682
60656,2013-11-22,23817,33.139,27541,27485,4682
60857,2013-11-25,23481,33.139,27542,27485,4682
60858,2013-11-25,23092,33.139,27543,27485,4682
60979,2013-11-27,23594,33.139,27544,27485,4682
61448,2013-12-03,23561,33.139,27545,27485,4682
61503,2013-12-04,23687,33.139,27546,27485,4682
61695,2013-12-07,20965,33.139,27547,27485,4682
61740,2013-12-08,12182,33.139,27548,27485,4682
62103,2013-12-14,23054,33.139,27549,27485,4682
