SalesOrderID,OrderDate,CustomerID,TotalDue,TotalDueRank
56077,2013-09-12,11641,77.3169,22029
56198,2013-09-14,23697,77.3169,22029
56290,2013-09-16,19839,77.3169,22029
56381,2013-09-18,16640,77.3169,22029
56395,2013-09-18,12530,77.3169,22029
56408,2013-09-18,17997,77.3169,22029
56452,2013-09-19,21261,77.3169,22029
56460,2013-09-19,17713,77.3169,22029
56615,2013-09-22,12159,77.3169,22029
56718,2013-09-24,21325,77.3169,22029
56812,2013-09-26,22367,77.3169,22029
57263,2013-10-01,22756,77.3169,22029
57375,2013-10-03,20233,77.3169,22029
57710,2013-10-09,23205,77.3169,22029
57771,2013-10-10,21134,77.3169,22029
57866,2013-10-12,22891,77.3169,22029
58023,2013-10-15,18763,77.3169,22029
58027,2013-10-15,29312,77.3169,22029
58090,2013-10-16,22989,77.3169,22029
58208,2013-10-18,12430,77.3169,22029
58223,2013-10-18,23628,77.3169,22029
58292,2013-10-20,18325,77.3169,22029
58307,2013-10-20,15418,77.3169,22029
58372,2013-10-21,12097,77.3169,22029
58436,2013-10-22,21302,77.3169,22029
58478,2013-10-23,17053,77.3169,22029
58501,2013-10-23,22103,77.3169,22029
58728,2013-10-27,22977,77.3169,22029
58746,2013-10-27,20903,77.3169,22029
58857,2013-10-29,18642,77.3169,22029
58873,2013-10-29,24557,77.3169,22029
59096,2013-10-30,22776,77.3169,22029
59175,2013-10-31,21514,77.3169,22029
59226,2013-11-01,12183,77.3169,22029
59297,2013-11-02,21900,77.3169,22029
59298,2013-11-02,15816,77.3169,22029
59310,2013-11-02,16434,77.3169,22029
59355,2013-11-03,11827,77.3169,22029
59358,2013-11-03,21917,77.3169,22029
59366,2013-11-03,13781,77.3169,22029
59519,2013-11-05,22162,77.3169,22029
59719,2013-11-08,11841,77.3169,22029
59723,2013-11-08,11502,77.3169,22029
59741,2013-11-08,20583,77.3169,22029
59788,2013-11-09,24540,77.3169,22029
59846,2013-11-10,11719,77.3169,22029
59847,2013-11-10,23863,77.3169,22029
59862,2013-11-10,20132,77.3169,22029
59908,2013-11-11,17059,77.3169,22029
59931,2013-11-11,11738,77.3169,22029
59932,2013-11-11,22369,77.3169,22029
59933,2013-11-11,19399,77.3169,22029
59943,2013-11-11,21519,77.3169,22029
59998,2013-11-12,11632,77.3169,22029
60001,2013-11-12,22166,77.3169,22029
60062,2013-11-13,23241,77.3169,22029
60271,2013-11-16,23367,77.3169,22029
60476,2013-11-19,22351,77.3169,22029
60783,2013-11-24,23065,77.3169,22029
60784,2013-11-24,18506,77.3169,22029
60860,2013-11-25,17601,77.3169,22029
61052,2013-11-28,22098,77.3169,22029
61054,2013-11-28,15863,77.3169,22029
61067,2013-11-28,20924,77.3169,22029
61288,2013-11-30,19709,77.3169,22029
61289,2013-11-30,23694,77.3169,22029
61345,2013-12-01,20135,77.3169,22029
61454,2013-12-03,14265,77.3169,22029
61486,2013-12-04,29188,77.3169,22029
61502,2013-12-04,18449,77.3169,22029
61569,2013-12-05,17711,77.3169,22029
61784,2013-12-09,18715,77.3169,22029
61802,2013-12-09,22731,77.3169,22029
61887,2013-12-10,20595,77.3169,22029
61932,2013-12-11,13268,77.3169,22029
61974,2013-12-12,16711,77.3169,22029
62040,2013-12-13,12196,77.3169,22029
62091,2013-12-14,17060,77.3169,22029
62102,2013-12-14,23734,77.3169,22029
62712,2013-12-24,22861,77.3169,22029
62962,2013-12-28,22724,77.3169,22029
63077,2013-12-30,12056,77.3169,22029
63089,2013-12-30,17846,77.3169,22029
63445,2014-01-02,17482,77.3169,22029
63571,2014-01-04,23206,77.3169,22029
63721,2014-01-06,17749,77.3169,22029
63785,2014-01-07,20889,77.3169,22029
63885,2014-01-09,16023,77.3169,22029
63886,2014-01-09,16680,77.3169,22029
63899,2014-01-09,22792,77.3169,22029
64081,2014-01-12,24226,77.3169,22029
64094,2014-01-12,24554,77.3169,22029
64263,2014-01-15,23157,77.3169,22029
64265,2014-01-15,15879,77.3169,22029
64323,2014-01-16,23031,77.3169,22029
64338,2014-01-16,22819,77.3169,22029
64396,2014-01-17,23581,77.3169,22029
64528,2014-01-19,20229,77.3169,22029
64629,2014-01-20,23055,77.3169,22029
64870,2014-01-24,22967,77.3169,22029
64975,2014-01-26,15874,77.3169,22029
65472,2014-01-31,23133,77.3169,22029
65505,2014-02-01,20252,77.3169,22029
65518,2014-02-01,20408,77.3169,22029
65660,2014-02-03,12490,77.3169,22029
65895,2014-02-07,23457,77.3169,22029
65981,2014-02-08,19349,77.3169,22029
66041,2014-02-09,22783,77.3169,22029
66086,2014-02-10,29121,77.3169,22029
66105,2014-02-10,11212,77.3169,22029
66236,2014-02-12,22837,77.3169,22029
66455,2014-02-16,23298,77.3169,22029
66590,2014-02-18,22761,77.3169,22029
66605,2014-02-18,17930,77.3169,22029
66770,2014-02-21,15039,77.3169,22029
66902,2014-02-23,16149,77.3169,22029
66966,2014-02-24,22793,77.3169,22029
67035,2014-02-25,23782,77.3169,22029
67099,2014-02-26,23240,77.3169,22029
67100,2014-02-26,23514,77.3169,22029
67117,2014-02-26,24545,77.3169,22029
67165,2014-02-27,21457,77.3169,22029
67362,2014-03-01,22723,77.3169,22029
67486,2014-03-03,21198,77.3169,22029
67594,2014-03-04,23812,77.3169,22029
67671,2014-03-05,20849,77.3169,22029
67697,2014-03-06,15263,77.3169,22029
67916,2014-03-09,12532,77.3169,22029
67987,2014-03-10,22084,77.3169,22029
67995,2014-03-10,14864,77.3169,22029
68042,2014-03-11,22763,77.3169,22029
68113,2014-03-12,18054,77.3169,22029
68216,2014-03-14,23495,77.3169,22029
68344,2014-03-16,16016,77.3169,22029
68356,2014-03-16,11709,77.3169,22029
68487,2014-03-18,12074,77.3169,22029
68501,2014-03-18,20972,77.3169,22029
68893,2014-03-24,28941,77.3169,22029
69040,2014-03-26,23203,77.3169,22029
69197,2014-03-28,21025,77.3169,22029
69331,2014-03-30,23053,77.3169,22029
69597,2014-03-31,12959,77.3169,22029
69678,2014-04-01,17491,77.3169,22029
69728,2014-04-02,29119,77.3169,22029
69748,2014-04-02,21145,77.3169,22029
70110,2014-04-07,23194,77.3169,22029
70278,2014-04-09,17643,77.3169,22029
70279,2014-04-09,17878,77.3169,22029
70333,2014-04-10,17347,77.3169,22029
70394,2014-04-11,22890,77.3169,22029
70460,2014-04-12,25013,77.3169,22029
70476,2014-04-12,11211,77.3169,22029
70674,2014-04-15,17314,77.3169,22029
70691,2014-04-15,15172,77.3169,22029
70696,2014-04-15,21535,77.3169,22029
70839,2014-04-17,21069,77.3169,22029
70948,2014-04-19,15253,77.3169,22029
71096,2014-04-21,16178,77.3169,22029
71117,2014-04-21,14586,77.3169,22029
71306,2014-04-24,11581,77.3169,22029
71353,2014-04-25,17311,77.3169,22029
71578,2014-04-28,18968,77.3169,22029
71581,2014-04-28,21249,77.3169,22029
71718,2014-04-30,11833,77.3169,22029
71966,2014-05-01,23477,77.3169,22029
72308,2014-05-06,21738,77.3169,22029
72456,2014-05-08,23388,77.3169,22029
72536,2014-05-09,17638,77.3169,22029
72645,2014-05-11,11102,77.3169,22029
73275,2014-05-19,11784,77.3169,22029
73276,2014-05-19,12054,77.3169,22029
73339,2014-05-20,16167,77.3169,22029
73666,2014-05-24,23674,77.3169,22029
73668,2014-05-24,23889,77.3169,22029
73671,2014-05-24,21591,77.3169,22029
73816,2014-05-26,23468,77.3169,22029
73946,2014-05-28,20248,77.3169,22029
74057,2014-05-29,28759,77.3169,22029
74242,2014-06-02,20904,77.3169,22029
74387,2014-06-07,23590,77.3169,22029
74429,2014-06-08,23093,77.3169,22029
74526,2014-06-11,12489,77.3169,22029
74566,2014-06-13,22057,77.3169,22029
74764,2014-06-19,23285,77.3169,22029
74949,2014-06-25,11823,77.3169,22029
74969,2014-06-26,16622,77.3169,22029
55488,2013-09-01,11725,77.2616,22267
55782,2013-09-06,11499,77.2616,22267
64578,2014-01-19,11320,77.2616,22267
45330,2012-01-01,29968,76.9387,22270
55472,2013-09-01,20705,76.7644,22271
57981,2013-10-14,20411,76.7644,22271
53322,2013-07-28,27787,76.7533,22273
53953,2013-08-06,28898,76.7533,22273
56668,2013-09-23,11475,76.7533,22273
60721,2013-11-23,21058,76.7533,22273
63462,2014-01-02,21098,76.7533,22273
67677,2014-03-05,24845,76.7533,22273
69610,2014-03-31,12545,76.7533,22273
72611,2014-05-10,25302,76.7533,22273
73148,2014-05-17,26819,76.7533,22273
74406,2014-06-07,25790,76.7533,22273
45541,2012-01-29,29897,76.7331,22283
47982,2012-09-30,29991,76.2966,22284
49457,2013-01-28,30110,76.2966,22284
47713,2012-08-30,29718,76.2853,22286
48086,2012-09-30,29857,76.2853,22286
49443,2013-01-28,29833,76.2853,22286
49475,2013-01-28,29884,76.2853,22286
51898,2013-06-30,15507,76.2119,22290
51955,2013-07-01,13582,76.2119,22290
51989,2013-07-02,21918,76.2119,22290
52130,2013-07-05,22338,76.2119,22290
52229,2013-07-07,26573,76.2119,22290
52257,2013-07-07,25697,76.2119,22290
52300,2013-07-08,26807,76.2119,22290
52648,2013-07-15,28450,76.2119,22290
52687,2013-07-16,13268,76.2119,22290
52900,2013-07-20,13318,76.2119,22290
53161,2013-07-25,23237,76.2119,22290
53302,2013-07-28,13708,76.2119,22290
53371,2013-07-29,17570,76.2119,22290
53433,2013-07-30,12723,76.2119,22290
53794,2013-08-03,20506,76.2119,22290
54076,2013-08-08,28374,76.2119,22290
54169,2013-08-10,28465,76.2119,22290
54350,2013-08-13,14194,76.2119,22290
54434,2013-08-15,23439,76.2119,22290
54461,2013-08-15,27155,76.2119,22290
54692,2013-08-19,23918,76.2119,22290
54719,2013-08-20,24589,76.2119,22290
54857,2013-08-22,14953,76.2119,22290
55469,2013-09-01,26259,76.2119,22290
55522,2013-09-02,21750,76.2119,22290
55949,2013-09-09,13533,76.2119,22290
56165,2013-09-13,22698,76.2119,22290
56171,2013-09-13,14196,76.2119,22290
56235,2013-09-15,28053,76.2119,22290
56252,2013-09-15,11374,76.2119,22290
56349,2013-09-17,13732,76.2119,22290
56351,2013-09-17,21616,76.2119,22290
56449,2013-09-19,11078,76.2119,22290
56496,2013-09-20,28945,76.2119,22290
56500,2013-09-20,13144,76.2119,22290
56503,2013-09-20,21324,76.2119,22290
56631,2013-09-22,29435,76.2119,22290
56647,2013-09-23,16032,76.2119,22290
56733,2013-09-24,22870,76.2119,22290
56828,2013-09-26,14553,76.2119,22290
56921,2013-09-28,26696,76.2119,22290
57196,2013-09-30,19610,76.2119,22290
57447,2013-10-04,17698,76.2119,22290
57547,2013-10-06,15251,76.2119,22290
57552,2013-10-06,21712,76.2119,22290
57601,2013-10-07,13474,76.2119,22290
57759,2013-10-10,12916,76.2119,22290
57878,2013-10-12,12664,76.2119,22290
58200,2013-10-18,19566,76.2119,22290
58203,2013-10-18,27247,76.2119,22290
58449,2013-10-22,12329,76.2119,22290
58747,2013-10-27,26391,76.2119,22290
58795,2013-10-28,20524,76.2119,22290
59154,2013-10-31,26737,76.2119,22290
59225,2013-11-01,26577,76.2119,22290
59368,2013-11-03,20730,76.2119,22290
59680,2013-11-07,13505,76.2119,22290
59681,2013-11-07,11566,76.2119,22290
59726,2013-11-08,12972,76.2119,22290
59776,2013-11-09,20398,76.2119,22290
59850,2013-11-10,13756,76.2119,22290
60133,2013-11-14,11711,76.2119,22290
60142,2013-11-14,12056,76.2119,22290
60272,2013-11-16,14119,76.2119,22290
60339,2013-11-17,26262,76.2119,22290
60535,2013-11-20,13751,76.2119,22290
60669,2013-11-22,23761,76.2119,22290
60699,2013-11-23,11142,76.2119,22290
60708,2013-11-23,26702,76.2119,22290
60854,2013-11-25,26777,76.2119,22290
61050,2013-11-28,12530,76.2119,22290
61287,2013-11-30,15760,76.2119,22290
61329,2013-12-01,27065,76.2119,22290
61349,2013-12-01,12563,76.2119,22290
61390,2013-12-02,27458,76.2119,22290
61497,2013-12-04,27637,76.2119,22290
61606,2013-12-06,26248,76.2119,22290
61678,2013-12-07,26128,76.2119,22290
61686,2013-12-07,20477,76.2119,22290
62323,2013-12-17,27314,76.2119,22290
62355,2013-12-18,26674,76.2119,22290
62372,2013-12-18,27307,76.2119,22290
62414,2013-12-19,26675,76.2119,22290
62557,2013-12-21,11566,76.2119,22290
62734,2013-12-24,12746,76.2119,22290
62774,2013-12-25,26800,76.2119,22290
62882,2013-12-27,22922,76.2119,22290
62963,2013-12-28,21303,76.2119,22290
62978,2013-12-28,14804,76.2119,22290
63039,2013-12-29,14184,76.2119,22290
63326,2013-12-31,28754,76.2119,22290
63327,2013-12-31,23766,76.2119,22290
63378,2014-01-01,14077,76.2119,22290
63381,2014-01-01,17507,76.2119,22290
63396,2014-01-01,29406,76.2119,22290
63513,2014-01-03,27618,76.2119,22290
63777,2014-01-07,21164,76.2119,22290
63840,2014-01-08,26720,76.2119,22290
63920,2014-01-09,12400,76.2119,22290
64019,2014-01-11,21625,76.2119,22290
64479,2014-01-18,27098,76.2119,22290
64552,2014-01-19,21433,76.2119,22290
64637,2014-01-20,20105,76.2119,22290
64646,2014-01-20,23963,76.2119,22290
64881,2014-01-24,14199,76.2119,22290
64912,2014-01-25,14906,76.2119,22290
65038,2014-01-27,11200,76.2119,22290
65368,2014-01-29,25688,76.2119,22290
65664,2014-02-03,12555,76.2119,22290
65696,2014-02-04,14611,76.2119,22290
65713,2014-02-04,14533,76.2119,22290
65770,2014-02-05,25698,76.2119,22290
65898,2014-02-07,11869,76.2119,22290
66179,2014-02-11,13838,76.2119,22290
66449,2014-02-16,27385,76.2119,22290
66979,2014-02-24,12596,76.2119,22290
66982,2014-02-24,23980,76.2119,22290
67121,2014-02-26,14986,76.2119,22290
67513,2014-03-03,22342,76.2119,22290
67605,2014-03-04,17101,76.2119,22290
67715,2014-03-06,20633,76.2119,22290
68038,2014-03-11,26715,76.2119,22290
68108,2014-03-12,26709,76.2119,22290
68175,2014-03-13,20538,76.2119,22290
68233,2014-03-14,12310,76.2119,22290
68299,2014-03-15,21316,76.2119,22290
68372,2014-03-16,24012,76.2119,22290
68436,2014-03-17,26943,76.2119,22290
68640,2014-03-20,27579,76.2119,22290
68653,2014-03-20,27310,76.2119,22290
68753,2014-03-22,12936,76.2119,22290
68774,2014-03-22,24719,76.2119,22290
68848,2014-03-23,23754,76.2119,22290
68853,2014-03-23,24075,76.2119,22290
68910,2014-03-24,12970,76.2119,22290
69038,2014-03-26,27301,76.2119,22290
69107,2014-03-27,27412,76.2119,22290
69121,2014-03-27,23972,76.2119,22290
69588,2014-03-31,12984,76.2119,22290
69590,2014-03-31,13920,76.2119,22290
69611,2014-03-31,13539,76.2119,22290
69756,2014-04-02,22661,76.2119,22290
69810,2014-04-03,26554,76.2119,22290
69867,2014-04-04,11941,76.2119,22290
69900,2014-04-04,11386,76.2119,22290
70036,2014-04-06,27015,76.2119,22290
70105,2014-04-07,15761,76.2119,22290
70181,2014-04-08,23275,76.2119,22290
70344,2014-04-10,12626,76.2119,22290
70413,2014-04-11,26835,76.2119,22290
70483,2014-04-12,17180,76.2119,22290
70769,2014-04-16,27238,76.2119,22290
70823,2014-04-17,12697,76.2119,22290
70835,2014-04-17,21286,76.2119,22290
70842,2014-04-17,22696,76.2119,22290
70972,2014-04-19,11389,76.2119,22290
70974,2014-04-19,13544,76.2119,22290
70982,2014-04-19,12663,76.2119,22290
71034,2014-04-20,27381,76.2119,22290
71396,2014-04-25,14547,76.2119,22290
71531,2014-04-27,26883,76.2119,22290
71722,2014-04-30,26716,76.2119,22290
71968,2014-05-01,22011,76.2119,22290
71975,2014-05-01,14787,76.2119,22290
72033,2014-05-02,28558,76.2119,22290
72138,2014-05-04,16730,76.2119,22290
72147,2014-05-04,12895,76.2119,22290
72203,2014-05-05,14079,76.2119,22290
72458,2014-05-08,21262,76.2119,22290
72613,2014-05-10,13533,76.2119,22290
72873,2014-05-14,26251,76.2119,22290
72981,2014-05-15,21493,76.2119,22290
73052,2014-05-16,26553,76.2119,22290
73460,2014-05-21,13775,76.2119,22290
73521,2014-05-22,27070,76.2119,22290
73535,2014-05-22,29240,76.2119,22290
73737,2014-05-25,16133,76.2119,22290
73903,2014-05-27,29441,76.2119,22290
74167,2014-05-31,21696,76.2119,22290
74244,2014-06-02,12740,76.2119,22290
74313,2014-06-05,13760,76.2119,22290
74315,2014-06-05,26580,76.2119,22290
74436,2014-06-08,27315,76.2119,22290
74462,2014-06-09,22703,76.2119,22290
74499,2014-06-10,14196,76.2119,22290
74512,2014-06-11,26597,76.2119,22290
74588,2014-06-14,16480,76.2119,22290
74685,2014-06-16,13665,76.2119,22290
74765,2014-06-19,20688,76.2119,22290
74835,2014-06-21,26415,76.2119,22290
74850,2014-06-22,19104,76.2119,22290
74907,2014-06-23,27328,76.2119,22290
74923,2014-06-24,11276,76.2119,22290
74925,2014-06-24,14341,76.2119,22290
74934,2014-06-24,23931,76.2119,22290
74943,2014-06-25,27383,76.2119,22290
43885,2011-07-01,29757,76.1805,22486
48358,2012-10-30,29758,76.1604,22487
49120,2012-12-31,29558,76.1604,22487
50731,2013-04-30,30008,76.1604,22487
51944,2013-07-01,18454,75.6815,22490
51954,2013-07-01,20958,75.6815,22490
52356,2013-07-09,20981,75.6815,22490
52985,2013-07-22,18094,75.6815,22490
54560,2013-08-17,16044,75.6815,22490
54739,2013-08-20,27196,75.6815,22490
55009,2013-08-25,22388,75.6815,22490
55890,2013-09-08,17367,75.6815,22490
56155,2013-09-13,19641,75.6815,22490
56662,2013-09-23,20500,75.6815,22490
56774,2013-09-25,18071,75.6815,22490
58384,2013-10-21,15633,75.6815,22490
58504,2013-10-23,15958,75.6815,22490
59526,2013-11-05,23803,75.6815,22490
61456,2013-12-03,16986,75.6815,22490
61459,2013-12-03,14536,75.6815,22490
61752,2013-12-08,17682,75.6815,22490
62112,2013-12-14,24627,75.6815,22490
63782,2014-01-07,17172,75.6815,22490
65582,2014-02-02,24322,75.6815,22490
66394,2014-02-15,29213,75.6815,22490
66535,2014-02-17,24073,75.6815,22490
66597,2014-02-18,25070,75.6815,22490
66833,2014-02-22,28348,75.6815,22490
67019,2014-02-25,25125,75.6815,22490
68494,2014-03-18,17466,75.6815,22490
68702,2014-03-21,20098,75.6815,22490
68843,2014-03-23,17394,75.6815,22490
70547,2014-04-13,15286,75.6815,22490
70840,2014-04-17,23948,75.6815,22490
72809,2014-05-13,27042,75.6815,22490
74291,2014-06-04,25101,75.6815,22490
74337,2014-06-06,20309,75.6815,22490
74359,2014-06-06,21837,75.6815,22490
74568,2014-06-13,18359,75.6815,22490
75079,2014-06-29,12939,75.6815,22490
51978,2013-07-02,19969,75.1069,22526
52044,2013-07-03,17276,75.1069,22526
52991,2013-07-22,22492,75.1069,22526
53111,2013-07-24,22795,75.1069,22526
54160,2013-08-10,16760,75.1069,22526
55385,2013-08-31,11331,75.1069,22526
55434,2013-08-31,11348,75.1069,22526
56341,2013-09-17,20417,75.1069,22526
58296,2013-10-20,19676,75.1069,22526
59168,2013-10-31,18776,75.1069,22526
59304,2013-11-02,26185,75.1069,22526
61825,2013-12-09,11581,75.1069,22526
62535,2013-12-21,16709,75.1069,22526
63395,2014-01-01,22383,75.1069,22526
63998,2014-01-11,11962,75.1069,22526
64378,2014-01-17,11982,75.1069,22526
64956,2014-01-26,28718,75.1069,22526
65480,2014-01-31,19281,75.1069,22526
65829,2014-02-06,16975,75.1069,22526
67419,2014-03-02,11203,75.1069,22526
67649,2014-03-05,19798,75.1069,22526
67924,2014-03-09,17435,75.1069,22526
69607,2014-03-31,23595,75.1069,22526
70336,2014-04-10,18082,75.1069,22526
72067,2014-05-03,11071,75.1069,22526
72749,2014-05-12,17273,75.1069,22526
74603,2014-06-14,16954,75.1069,22526
74649,2014-06-15,11349,75.1069,22526
74870,2014-06-22,24714,75.1069,22526
75064,2014-06-29,12351,75.1069,22526
52486,2013-07-12,27996,75.0627,22556
53420,2013-07-30,25256,75.0627,22556
54065,2013-08-08,14463,75.0627,22556
54623,2013-08-18,23798,75.0627,22556
54676,2013-08-19,29002,75.0627,22556
56281,2013-09-16,11277,75.0627,22556
56560,2013-09-21,26242,75.0627,22556
56853,2013-09-27,23094,75.0627,22556
57332,2013-10-02,17695,75.0627,22556
57798,2013-10-11,23307,75.0627,22556
58550,2013-10-24,11287,75.0627,22556
61395,2013-12-02,17699,75.0627,22556
61813,2013-12-09,15375,75.0627,22556
63383,2014-01-01,18665,75.0627,22556
64731,2014-01-22,24370,75.0627,22556
65522,2014-02-01,17863,75.0627,22556
66907,2014-02-23,24220,75.0627,22556
68048,2014-03-11,14488,75.0627,22556
68648,2014-03-20,24975,75.0627,22556
69601,2014-03-31,18076,75.0627,22556
70035,2014-04-06,28052,75.0627,22556
70175,2014-04-08,11619,75.0627,22556
70692,2014-04-15,20101,75.0627,22556
71288,2014-04-24,20314,75.0627,22556
71354,2014-04-25,27972,75.0627,22556
71440,2014-04-26,16795,75.0627,22556
72748,2014-05-12,25090,75.0627,22556
72857,2014-05-14,19761,75.0627,22556
74604,2014-06-14,18341,75.0627,22556
74703,2014-06-17,26810,75.0627,22556
54108,2013-08-09,16619,74.687,22586
54544,2013-08-17,24450,74.687,22586
56078,2013-09-12,23797,74.687,22586
60532,2013-11-20,25182,74.687,22586
63784,2014-01-07,28384,74.687,22586
67159,2014-02-27,25293,74.687,22586
69108,2014-03-27,16089,74.687,22586
54406,2013-08-14,26409,74.5765,22593
55189,2013-08-29,11153,74.5765,22593
55515,2013-09-02,29075,74.5765,22593
55563,2013-09-03,11187,74.5765,22593
57773,2013-10-10,25304,74.5765,22593
58598,2013-10-25,11165,74.5765,22593
58721,2013-10-27,27219,74.5765,22593
59717,2013-11-08,29074,74.5765,22593
59768,2013-11-09,29164,74.5765,22593
61512,2013-12-04,28570,74.5765,22593
61942,2013-12-11,23956,74.5765,22593
62431,2013-12-19,24531,74.5765,22593
65841,2014-02-06,20925,74.5765,22593
66914,2014-02-23,20918,74.5765,22593
68123,2014-03-12,26906,74.5765,22593
68652,2014-03-20,27168,74.5765,22593
69608,2014-03-31,22551,74.5765,22593
71360,2014-04-25,27728,74.5765,22593
73809,2014-05-26,11173,74.5765,22593
71175,2014-04-22,12403,74.3334,22612
56080,2013-09-12,23002,74.256,22613
46982,2012-06-30,29630,74.0972,22614
47382,2012-07-31,29775,74.0972,22614
47686,2012-08-30,29824,74.0972,22614
48330,2012-10-30,29852,74.0972,22614
50240,2013-03-30,29835,74.0972,22614
52262,2013-07-07,11793,74.0019,22619
52531,2013-07-13,11965,74.0019,22619
54121,2013-08-09,25692,74.0019,22619
54534,2013-08-17,13627,74.0019,22619
55463,2013-09-01,11211,74.0019,22619
56136,2013-09-13,11081,74.0019,22619
57926,2013-10-13,25676,74.0019,22619
59767,2013-11-09,27466,74.0019,22619
59868,2013-11-10,12760,74.0019,22619
74748,2014-06-18,22706,74.0019,22619
52988,2013-07-22,14782,73.9908,22629
58221,2013-10-18,17224,73.9908,22629
59939,2013-11-11,13901,73.9908,22629
64027,2014-01-11,14786,73.9908,22629
66396,2014-02-15,13301,73.9908,22629
72453,2014-05-08,26194,73.9687,22634
56159,2013-09-13,16055,73.4162,22635
58743,2013-10-27,18154,73.4162,22635
61187,2013-11-30,29890,72.9167,22637
65302,2014-01-29,29581,72.9167,22637
52447,2013-07-11,11691,72.8969,22639
52708,2013-07-16,11176,72.8969,22639
58807,2013-10-28,11530,72.8969,22639
59528,2013-11-05,13659,72.8858,22642
60279,2013-11-16,16189,72.8858,22642
62000,2013-12-12,13331,72.8858,22642
62905,2013-12-27,14035,72.8858,22642
70459,2014-04-12,17522,72.8858,22642
72464,2014-05-08,14408,72.8858,22642
53685,2013-08-01,22743,72.8748,22648
58657,2013-10-26,22076,72.8748,22648
67161,2014-02-27,23349,72.8748,22648
72442,2014-05-08,18279,72.8748,22648
51779,2013-06-30,30058,72.1751,22652
71776,2014-05-01,30072,72.1751,22652
51942,2013-07-01,11223,71.8029,22654
54900,2013-08-23,21633,71.8029,22654
56505,2013-09-20,20502,71.8029,22654
58450,2013-10-22,13503,71.8029,22654
59521,2013-11-05,13486,71.8029,22654
62965,2013-12-28,20501,71.8029,22654
66280,2014-02-13,21468,71.8029,22654
66968,2014-02-24,23250,71.8029,22654
51949,2013-07-01,16041,71.7919,22662
52285,2013-07-08,13158,71.7919,22662
52373,2013-07-10,12035,71.7919,22662
52536,2013-07-13,26123,71.7919,22662
52627,2013-07-15,24930,71.7919,22662
52895,2013-07-20,26493,71.7919,22662
52906,2013-07-20,17806,71.7919,22662
53145,2013-07-25,26340,71.7919,22662
53147,2013-07-25,25902,71.7919,22662
53204,2013-07-26,26506,71.7919,22662
53219,2013-07-26,17808,71.7919,22662
53252,2013-07-27,26078,71.7919,22662
53635,2013-07-31,17026,71.7919,22662
53811,2013-08-03,16040,71.7919,22662
53837,2013-08-04,11651,71.7919,22662
53887,2013-08-05,26469,71.7919,22662
53950,2013-08-06,18030,71.7919,22662
54119,2013-08-09,17723,71.7919,22662
54257,2013-08-12,12715,71.7919,22662
54271,2013-08-12,26081,71.7919,22662
55153,2013-08-28,20746,71.7919,22662
55344,2013-08-30,25005,71.7919,22662
55346,2013-08-30,26688,71.7919,22662
55483,2013-09-01,17788,71.7919,22662
55631,2013-09-04,20505,71.7919,22662
55972,2013-09-10,13639,71.7919,22662
55973,2013-09-10,11045,71.7919,22662
55997,2013-09-10,15673,71.7919,22662
56407,2013-09-18,17936,71.7919,22662
56880,2013-09-27,19075,71.7919,22662
57324,2013-10-02,11619,71.7919,22662
57441,2013-10-04,25348,71.7919,22662
57613,2013-10-07,17710,71.7919,22662
57635,2013-10-08,13003,71.7919,22662
57648,2013-10-08,20369,71.7919,22662
57706,2013-10-09,11659,71.7919,22662
57814,2013-10-11,15679,71.7919,22662
58132,2013-10-17,12244,71.7919,22662
58202,2013-10-18,11287,71.7919,22662
58302,2013-10-20,26047,71.7919,22662
58435,2013-10-22,21419,71.7919,22662
58856,2013-10-29,25882,71.7919,22662
59275,2013-11-02,12682,71.7919,22662
59739,2013-11-08,17089,71.7919,22662
59841,2013-11-10,11073,71.7919,22662
59930,2013-11-11,26124,71.7919,22662
60011,2013-11-12,17791,71.7919,22662
60138,2013-11-14,25859,71.7919,22662
60270,2013-11-16,24929,71.7919,22662
60459,2013-11-19,13137,71.7919,22662
60460,2013-11-19,13041,71.7919,22662
60706,2013-11-23,26346,71.7919,22662
60904,2013-11-26,25341,71.7919,22662
60990,2013-11-27,17776,71.7919,22662
60995,2013-11-27,15445,71.7919,22662
61136,2013-11-29,16186,71.7919,22662
61607,2013-12-06,11709,71.7919,22662
61818,2013-12-09,20565,71.7919,22662
62041,2013-12-13,17371,71.7919,22662
62045,2013-12-13,14091,71.7919,22662
62101,2013-12-14,26079,71.7919,22662
63320,2013-12-31,16397,71.7919,22662
63458,2014-01-02,17797,71.7919,22662
63638,2014-01-05,14091,71.7919,22662
63654,2014-01-05,19068,71.7919,22662
63909,2014-01-09,19061,71.7919,22662
64082,2014-01-12,21908,71.7919,22662
64245,2014-01-15,13005,71.7919,22662
64298,2014-01-16,14067,71.7919,22662
64743,2014-01-22,25988,71.7919,22662
64760,2014-01-22,19042,71.7919,22662
64909,2014-01-25,25862,71.7919,22662
64923,2014-01-25,17835,71.7919,22662
64969,2014-01-26,26459,71.7919,22662
65040,2014-01-27,25841,71.7919,22662
65519,2014-02-01,12969,71.7919,22662
65525,2014-02-01,15658,71.7919,22662
65684,2014-02-04,14057,71.7919,22662
65695,2014-02-04,21800,71.7919,22662
65825,2014-02-06,25871,71.7919,22662
65833,2014-02-06,16456,71.7919,22662
66038,2014-02-09,26535,71.7919,22662
66158,2014-02-11,12359,71.7919,22662
66333,2014-02-14,20280,71.7919,22662
